agent,env,env_step,episode_reward,episode_success,seed
DCWM,mw-assembly,800000.0,1592.6102294921875,1.0,1
DCWM,mw-assembly,900000.0,1576.6234130859375,1.0,1
DCWM,mw-assembly,1000000.0,1525.1483154296875,1.0,1
DCWM,mw-assembly,1100000.0,1400.1856689453125,0.9000000357627869,1
DCWM,mw-assembly,1200000.0,1645.7548828125,1.0,1
DCWM,mw-assembly,1300000.0,1593.205078125,1.0,1
DCWM,mw-assembly,1400000.0,1527.0460205078125,1.0,1
DCWM,mw-assembly,1500000.0,1617.75927734375,1.0,1
DCWM,mw-assembly,1600000.0,1593.5247802734375,1.0,1
DCWM,mw-assembly,1700000.0,1631.8486328125,1.0,1
DCWM,mw-assembly,1800000.0,1444.732421875,0.9000000357627869,1
DCWM,mw-assembly,1900000.0,1644.3387451171875,1.0,1
DCWM,mw-assembly,2000000.0,1242.1357421875,0.800000011920929,1
DCWM,mw-assembly,2100000.0,1582.6646728515625,1.0,1
DCWM,mw-assembly,2200000.0,1625.7928466796875,1.0,1
DCWM,mw-assembly,2300000.0,1463.371826171875,1.0,1
DCWM,mw-assembly,2400000.0,1574.130615234375,1.0,1
DCWM,mw-assembly,2500000.0,1378.934326171875,1.0,1
DCWM,mw-assembly,2600000.0,1616.5108642578125,1.0,1
DCWM,mw-assembly,2700000.0,1385.7904052734375,0.9000000357627869,1
DCWM,mw-assembly,2800000.0,1381.124267578125,1.0,1
DCWM,mw-assembly,2900000.0,1628.8441162109375,1.0,1
DCWM,mw-assembly,0.0,83.0157470703125,0.0,3
DCWM,mw-assembly,100000.0,1140.66552734375,0.0,3
DCWM,mw-assembly,200000.0,823.4381713867188,0.0,3
DCWM,mw-assembly,300000.0,1253.1282958984375,0.800000011920929,3
DCWM,mw-assembly,400000.0,1634.409423828125,1.0,3
DCWM,mw-assembly,500000.0,1374.6246337890625,1.0,3
DCWM,mw-assembly,600000.0,1355.2235107421875,0.9000000357627869,3
DCWM,mw-assembly,700000.0,1223.6854248046875,0.800000011920929,3
DCWM,mw-assembly,800000.0,1303.5897216796875,0.800000011920929,3
DCWM,mw-assembly,900000.0,1166.5855712890625,0.699999988079071,3
DCWM,mw-assembly,1000000.0,1334.665771484375,0.800000011920929,3
DCWM,mw-assembly,1100000.0,1506.1544189453125,1.0,3
DCWM,mw-assembly,1200000.0,1505.6136474609375,1.0,3
DCWM,mw-assembly,1300000.0,1587.1722412109375,1.0,3
DCWM,mw-assembly,1400000.0,1408.1361083984375,0.9000000357627869,3
DCWM,mw-assembly,1500000.0,1642.9183349609375,1.0,3
DCWM,mw-assembly,1600000.0,1165.1531982421875,1.0,3
DCWM,mw-assembly,1700000.0,1579.359619140625,1.0,3
DCWM,mw-assembly,1800000.0,1571.111572265625,1.0,3
DCWM,mw-assembly,1900000.0,1544.4085693359375,1.0,3
DCWM,mw-assembly,2000000.0,1448.05810546875,1.0,3
DCWM,mw-assembly,2100000.0,1616.8751220703125,1.0,3
DCWM,mw-assembly,2200000.0,1471.478759765625,1.0,3
DCWM,mw-assembly,2300000.0,1469.0284423828125,1.0,3
DCWM,mw-assembly,2400000.0,1643.7894287109375,1.0,3
DCWM,mw-assembly,2500000.0,1124.1622314453125,0.800000011920929,3
DCWM,mw-assembly,2600000.0,1447.637939453125,0.9000000357627869,3
DCWM,mw-assembly,2700000.0,1497.7576904296875,1.0,3
DCWM,mw-assembly,2800000.0,1161.9703369140625,0.9000000357627869,3
DCWM,mw-assembly,2900000.0,1661.5380859375,1.0,3
DCWM,mw-assembly,0.0,80.63326263427734,0.0,4
DCWM,mw-assembly,100000.0,824.2670288085938,0.1000000014901161,4
DCWM,mw-assembly,200000.0,960.6495361328124,0.0,4
DCWM,mw-assembly,300000.0,1057.1463623046875,0.699999988079071,4
DCWM,mw-assembly,400000.0,1362.9222412109375,1.0,4
DCWM,mw-assembly,500000.0,1009.2890014648438,0.800000011920929,4
DCWM,mw-assembly,600000.0,1298.0731201171875,0.9000000357627869,4
DCWM,mw-assembly,700000.0,1032.617431640625,0.699999988079071,4
DCWM,mw-assembly,800000.0,1174.863525390625,0.800000011920929,4
DCWM,mw-assembly,900000.0,1291.23876953125,0.9000000357627869,4
DCWM,mw-assembly,1000000.0,1210.4931640625,0.800000011920929,4
DCWM,mw-assembly,1100000.0,1203.8082275390625,0.800000011920929,4
DCWM,mw-assembly,1200000.0,1175.997314453125,0.800000011920929,4
DCWM,mw-assembly,1300000.0,1322.5504150390625,0.9000000357627869,4
DCWM,mw-assembly,1400000.0,1428.5791015625,0.9000000357627869,4
DCWM,mw-assembly,1500000.0,1466.71240234375,0.9000000357627869,4
DCWM,mw-assembly,1600000.0,1591.1346435546875,1.0,4
DCWM,mw-assembly,1700000.0,1560.4959716796875,1.0,4
DCWM,mw-assembly,1800000.0,1164.0302734375,0.800000011920929,4
DCWM,mw-assembly,1900000.0,1498.4129638671875,1.0,4
DCWM,mw-assembly,2000000.0,1379.243408203125,0.9000000357627869,4
DCWM,mw-assembly,2100000.0,1613.364990234375,1.0,4
DCWM,mw-assembly,2200000.0,1627.4573974609375,1.0,4
DCWM,mw-assembly,2300000.0,1472.3338623046875,0.9000000357627869,4
DCWM,mw-assembly,2400000.0,1487.0360107421875,1.0,4
DCWM,mw-assembly,2500000.0,1455.156005859375,1.0,4
DCWM,mw-assembly,2600000.0,1324.955078125,0.800000011920929,4
DCWM,mw-assembly,2700000.0,1633.1827392578125,1.0,4
DCWM,mw-assembly,2800000.0,1611.7386474609375,1.0,4
DCWM,mw-assembly,2900000.0,1596.1763916015625,1.0,4
DCWM,mw-bin-picking,0.0,3.165864944458008,0.0,1
DCWM,mw-bin-picking,100000.0,160.97137451171875,0.0,1
DCWM,mw-bin-picking,200000.0,946.7271728515624,0.800000011920929,1
DCWM,mw-bin-picking,300000.0,1032.1236572265625,1.0,1
DCWM,mw-bin-picking,400000.0,898.8629150390625,0.800000011920929,1
DCWM,mw-bin-picking,500000.0,1003.1932983398438,1.0,1
DCWM,mw-bin-picking,600000.0,1025.6806640625,0.9000000357627869,1
DCWM,mw-bin-picking,700000.0,1090.136962890625,0.9000000357627869,1
DCWM,mw-bin-picking,800000.0,1054.155517578125,1.0,1
DCWM,mw-bin-picking,900000.0,1119.8714599609375,0.800000011920929,1
DCWM,mw-bin-picking,1000000.0,878.021484375,1.0,1
DCWM,mw-bin-picking,1100000.0,865.9363403320312,0.800000011920929,1
DCWM,mw-bin-picking,1200000.0,1238.9844970703125,1.0,1
DCWM,mw-bin-picking,1300000.0,1052.9984130859375,0.800000011920929,1
DCWM,mw-bin-picking,1400000.0,1229.9637451171875,1.0,1
DCWM,mw-bin-picking,1500000.0,1142.182861328125,0.9000000357627869,1
DCWM,mw-bin-picking,1600000.0,1032.548095703125,0.9000000357627869,1
DCWM,mw-bin-picking,1700000.0,1185.4903564453125,1.0,1
DCWM,mw-bin-picking,1800000.0,730.4193725585938,0.699999988079071,1
DCWM,mw-bin-picking,1900000.0,1297.1376953125,1.0,1
DCWM,mw-bin-picking,2000000.0,1213.8487548828125,1.0,1
DCWM,mw-bin-picking,2100000.0,1151.8043212890625,1.0,1
DCWM,mw-bin-picking,2200000.0,1384.55810546875,1.0,1
DCWM,mw-bin-picking,2300000.0,1344.7652587890625,1.0,1
DCWM,mw-bin-picking,2400000.0,824.7799682617188,0.699999988079071,1
DCWM,mw-bin-picking,2500000.0,1429.010986328125,1.0,1
DCWM,mw-bin-picking,2600000.0,1208.37646484375,0.9000000357627869,1
DCWM,mw-bin-picking,2700000.0,1389.0743408203125,1.0,1
DCWM,mw-bin-picking,2800000.0,1316.9735107421875,0.9000000357627869,1
DCWM,mw-bin-picking,2900000.0,901.8826293945312,0.6000000238418579,1
DCWM,mw-bin-picking,0.0,3.2216343879699707,0.0,3
DCWM,mw-bin-picking,100000.0,505.0750122070313,0.2000000029802322,3
DCWM,mw-bin-picking,200000.0,910.9794311523438,0.9000000357627869,3
DCWM,mw-bin-picking,300000.0,1047.343017578125,1.0,3
DCWM,mw-bin-picking,400000.0,769.1515502929688,0.9000000357627869,3
DCWM,mw-bin-picking,500000.0,1023.2445678710938,0.9000000357627869,3
DCWM,mw-bin-picking,600000.0,1204.1815185546875,1.0,3
DCWM,mw-bin-picking,700000.0,819.890625,0.800000011920929,3
DCWM,mw-bin-picking,800000.0,873.4820556640625,1.0,3
DCWM,mw-bin-picking,900000.0,1344.3065185546875,1.0,3
DCWM,mw-bin-picking,1000000.0,1165.5928955078125,0.9000000357627869,3
DCWM,mw-bin-picking,1100000.0,1064.8201904296875,0.9000000357627869,3
DCWM,mw-bin-picking,1200000.0,1201.1300048828125,0.800000011920929,3
DCWM,mw-bin-picking,1300000.0,994.8656616210938,0.9000000357627869,3
DCWM,mw-bin-picking,1400000.0,799.460205078125,0.699999988079071,3
DCWM,mw-bin-picking,1500000.0,1369.6424560546875,1.0,3
DCWM,mw-bin-picking,1600000.0,1349.4442138671875,1.0,3
DCWM,mw-bin-picking,1700000.0,1239.466796875,1.0,3
DCWM,mw-bin-picking,1800000.0,1217.1337890625,1.0,3
DCWM,mw-bin-picking,1900000.0,1029.8758544921875,0.800000011920929,3
DCWM,mw-bin-picking,2000000.0,880.6365356445312,0.800000011920929,3
DCWM,mw-bin-picking,2100000.0,1241.5523681640625,1.0,3
DCWM,mw-bin-picking,2200000.0,1090.9002685546875,0.9000000357627869,3
DCWM,mw-bin-picking,2300000.0,1215.7781982421875,1.0,3
DCWM,mw-bin-picking,2400000.0,1251.9808349609375,0.9000000357627869,3
DCWM,mw-bin-picking,2500000.0,1222.8818359375,0.9000000357627869,3
DCWM,mw-bin-picking,2600000.0,1194.4344482421875,0.9000000357627869,3
DCWM,mw-bin-picking,2700000.0,1066.3358154296875,1.0,3
DCWM,mw-bin-picking,2800000.0,1042.7586669921875,0.9000000357627869,3
DCWM,mw-bin-picking,2900000.0,1279.086669921875,0.9000000357627869,3
DCWM,mw-bin-picking,0.0,4.633134365081787,0.0,2
DCWM,mw-bin-picking,100000.0,741.4363403320312,0.0,2
DCWM,mw-bin-picking,200000.0,944.8013916015624,0.9000000357627869,2
DCWM,mw-bin-picking,300000.0,1143.71728515625,1.0,2
DCWM,mw-bin-picking,400000.0,804.2717895507812,0.699999988079071,2
DCWM,mw-bin-picking,500000.0,1000.6007690429688,0.9000000357627869,2
DCWM,mw-bin-picking,600000.0,1082.754150390625,0.9000000357627869,2
DCWM,mw-bin-picking,700000.0,1231.090087890625,0.9000000357627869,2
DCWM,mw-bin-picking,800000.0,795.9909057617188,0.699999988079071,2
DCWM,mw-bin-picking,900000.0,1071.5521240234375,0.9000000357627869,2
DCWM,mw-bin-picking,1000000.0,1185.59912109375,0.9000000357627869,2
DCWM,mw-bin-picking,1100000.0,891.4287109375,0.9000000357627869,2
DCWM,mw-bin-picking,1200000.0,1431.459228515625,1.0,2
DCWM,mw-bin-picking,1300000.0,1295.4244384765625,0.9000000357627869,2
DCWM,mw-bin-picking,1400000.0,1030.938232421875,0.800000011920929,2
DCWM,mw-bin-picking,1500000.0,1172.496337890625,0.9000000357627869,2
DCWM,mw-bin-picking,1600000.0,1287.153076171875,0.9000000357627869,2
DCWM,mw-bin-picking,1700000.0,1198.7432861328125,0.9000000357627869,2
DCWM,mw-bin-picking,1800000.0,1192.510498046875,0.800000011920929,2
DCWM,mw-bin-picking,1900000.0,1436.0751953125,1.0,2
DCWM,mw-bin-picking,2000000.0,679.0004272460938,0.699999988079071,2
DCWM,mw-bin-picking,2100000.0,1196.7001953125,0.9000000357627869,2
DCWM,mw-bin-picking,2200000.0,1502.2900390625,1.0,2
DCWM,mw-bin-picking,2300000.0,1493.095703125,1.0,2
DCWM,mw-bin-picking,2400000.0,1314.5220947265625,0.9000000357627869,2
DCWM,mw-bin-picking,2500000.0,1068.1888427734375,0.699999988079071,2
DCWM,mw-bin-picking,2600000.0,1011.7185668945312,0.800000011920929,2
DCWM,mw-bin-picking,2700000.0,1465.6217041015625,1.0,2
DCWM,mw-bin-picking,2800000.0,1199.8975830078125,1.0,2
DCWM,mw-bin-picking,2900000.0,1195.0787353515625,1.0,2
DCWM,mw-bin-picking,0.0,1.5634698867797852,0.0,4
DCWM,mw-bin-picking,100000.0,589.8074340820312,0.3000000119209289,4
DCWM,mw-bin-picking,200000.0,543.0569458007812,0.699999988079071,4
DCWM,mw-bin-picking,300000.0,919.05859375,0.699999988079071,4
DCWM,mw-bin-picking,400000.0,837.5830078125,0.800000011920929,4
DCWM,mw-bin-picking,500000.0,1168.7938232421875,0.9000000357627869,4
DCWM,mw-bin-picking,600000.0,741.8373413085938,0.699999988079071,4
DCWM,mw-bin-picking,700000.0,1084.82958984375,0.800000011920929,4
DCWM,mw-bin-picking,800000.0,1208.8375244140625,1.0,4
DCWM,mw-bin-picking,900000.0,926.3487548828124,0.699999988079071,4
DCWM,mw-bin-picking,1000000.0,1232.578857421875,0.9000000357627869,4
DCWM,mw-bin-picking,1100000.0,858.5599975585938,0.800000011920929,4
DCWM,mw-bin-picking,1200000.0,1292.3319091796875,0.9000000357627869,4
DCWM,mw-bin-picking,1300000.0,1104.8504638671875,1.0,4
DCWM,mw-bin-picking,1400000.0,1265.988525390625,1.0,4
DCWM,mw-bin-picking,1500000.0,1413.4547119140625,1.0,4
DCWM,mw-bin-picking,1600000.0,1096.8577880859375,1.0,4
DCWM,mw-bin-picking,1700000.0,1390.229736328125,1.0,4
DCWM,mw-bin-picking,1800000.0,1318.2979736328125,1.0,4
DCWM,mw-bin-picking,1900000.0,1105.7445068359375,0.9000000357627869,4
DCWM,mw-bin-picking,2000000.0,1397.012451171875,1.0,4
DCWM,mw-bin-picking,2100000.0,1324.6795654296875,1.0,4
DCWM,mw-bin-picking,2200000.0,1013.05810546875,0.800000011920929,4
DCWM,mw-bin-picking,2300000.0,1343.6190185546875,1.0,4
DCWM,mw-bin-picking,2400000.0,1391.8470458984375,1.0,4
DCWM,mw-bin-picking,2500000.0,1317.6533203125,1.0,4
DCWM,mw-bin-picking,2600000.0,1242.2694091796875,0.9000000357627869,4
DCWM,mw-bin-picking,2700000.0,1157.6693115234375,0.9000000357627869,4
DCWM,mw-bin-picking,2800000.0,1424.2239990234375,1.0,4
DCWM,mw-bin-picking,2900000.0,1089.7108154296875,0.800000011920929,4
DCWM,mw-box-close,0.0,91.20684051513672,0.0,1
DCWM,mw-box-close,100000.0,1231.352783203125,0.9000000357627869,1
DCWM,mw-box-close,200000.0,1484.3033447265625,1.0,1
DCWM,mw-box-close,300000.0,1433.8895263671875,1.0,1
DCWM,mw-box-close,400000.0,1553.8880615234375,1.0,1
DCWM,mw-box-close,500000.0,1554.6527099609375,1.0,1
DCWM,mw-box-close,600000.0,1554.079345703125,1.0,1
DCWM,mw-box-close,700000.0,1619.3533935546875,1.0,1
DCWM,mw-box-close,800000.0,1593.3070068359375,1.0,1
DCWM,mw-box-close,900000.0,1607.2147216796875,1.0,1
DCWM,mw-box-close,1000000.0,1575.1053466796875,1.0,1
DCWM,mw-box-close,1100000.0,1574.984619140625,1.0,1
DCWM,mw-box-close,1200000.0,1610.8060302734375,1.0,1
DCWM,mw-box-close,1300000.0,1518.531982421875,1.0,1
DCWM,mw-box-close,1400000.0,1461.86962890625,0.9000000357627869,1
DCWM,mw-box-close,1500000.0,1593.8323974609375,1.0,1
DCWM,mw-box-close,1600000.0,1606.0433349609375,1.0,1
DCWM,mw-box-close,1700000.0,1430.755126953125,1.0,1
DCWM,mw-box-close,1800000.0,1656.4058837890625,1.0,1
DCWM,mw-box-close,1900000.0,1459.3291015625,1.0,1
DCWM,mw-box-close,2000000.0,1617.1727294921875,1.0,1
DCWM,mw-box-close,2100000.0,1581.4417724609375,1.0,1
DCWM,mw-box-close,2200000.0,1646.8226318359375,1.0,1
DCWM,mw-box-close,2300000.0,1657.409423828125,1.0,1
DCWM,mw-box-close,2400000.0,1632.9671630859375,1.0,1
DCWM,mw-box-close,2500000.0,1610.46435546875,1.0,1
DCWM,mw-box-close,2600000.0,1584.1796875,1.0,1
DCWM,mw-box-close,2700000.0,1602.5628662109375,1.0,1
DCWM,mw-box-close,2800000.0,1633.4364013671875,1.0,1
DCWM,mw-box-close,2900000.0,1525.3619384765625,1.0,1
DCWM,mw-box-close,0.0,147.76971435546875,0.0,2
DCWM,mw-box-close,100000.0,212.96092224121097,0.0,2
DCWM,mw-box-close,200000.0,499.7718811035156,0.0,2
DCWM,mw-box-close,300000.0,754.8488159179688,0.0,2
DCWM,mw-box-close,400000.0,1376.24072265625,0.9000000357627869,2
DCWM,mw-box-close,500000.0,1555.153076171875,1.0,2
DCWM,mw-box-close,600000.0,1407.5830078125,0.9000000357627869,2
DCWM,mw-box-close,700000.0,1457.8656005859375,0.9000000357627869,2
DCWM,mw-box-close,800000.0,1389.6478271484375,0.9000000357627869,2
DCWM,mw-box-close,900000.0,1565.9041748046875,1.0,2
DCWM,mw-box-close,1000000.0,1470.0975341796875,0.9000000357627869,2
DCWM,mw-box-close,1100000.0,1294.950927734375,0.9000000357627869,2
DCWM,mw-box-close,1200000.0,1634.6058349609375,1.0,2
DCWM,mw-box-close,1300000.0,1467.813232421875,0.9000000357627869,2
DCWM,mw-box-close,1400000.0,1335.6053466796875,0.9000000357627869,2
DCWM,mw-box-close,1500000.0,1636.1490478515625,1.0,2
DCWM,mw-box-close,1600000.0,1630.3582763671875,1.0,2
DCWM,mw-box-close,1700000.0,1558.8182373046875,1.0,2
DCWM,mw-box-close,1800000.0,1165.12353515625,0.800000011920929,2
DCWM,mw-box-close,1900000.0,1457.464111328125,0.9000000357627869,2
DCWM,mw-box-close,2000000.0,1634.6947021484375,1.0,2
DCWM,mw-box-close,2100000.0,1519.4749755859375,1.0,2
DCWM,mw-box-close,2200000.0,1650.3489990234375,1.0,2
DCWM,mw-box-close,2300000.0,1645.9886474609375,1.0,2
DCWM,mw-box-close,2400000.0,1452.2718505859375,0.9000000357627869,2
DCWM,mw-box-close,2500000.0,1639.8011474609375,1.0,2
DCWM,mw-box-close,2600000.0,1463.4532470703125,0.9000000357627869,2
DCWM,mw-box-close,2700000.0,1464.9912109375,1.0,2
DCWM,mw-box-close,2800000.0,1310.1331787109375,0.800000011920929,2
DCWM,mw-box-close,2900000.0,1598.8323974609375,1.0,2
DCWM,mw-box-close,0.0,121.10292053222656,0.0,3
DCWM,mw-box-close,100000.0,457.4378967285156,0.0,3
DCWM,mw-box-close,200000.0,833.2283325195312,0.1000000014901161,3
DCWM,mw-box-close,300000.0,1285.5748291015625,0.9000000357627869,3
DCWM,mw-box-close,400000.0,1475.22607421875,1.0,3
DCWM,mw-box-close,500000.0,1426.5335693359375,0.9000000357627869,3
DCWM,mw-box-close,600000.0,1606.7049560546875,1.0,3
DCWM,mw-box-close,700000.0,1448.9180908203125,0.9000000357627869,3
DCWM,mw-box-close,800000.0,1600.48291015625,1.0,3
DCWM,mw-box-close,900000.0,1623.9119873046875,1.0,3
DCWM,mw-box-close,1000000.0,1519.4189453125,1.0,3
DCWM,mw-box-close,1100000.0,1592.9735107421875,1.0,3
DCWM,mw-box-close,1200000.0,1464.0238037109375,1.0,3
DCWM,mw-box-close,1300000.0,1648.5084228515625,1.0,3
DCWM,mw-box-close,1400000.0,1533.6064453125,1.0,3
DCWM,mw-box-close,1500000.0,1637.1961669921875,1.0,3
DCWM,mw-box-close,1600000.0,1481.0478515625,0.9000000357627869,3
DCWM,mw-box-close,1700000.0,1636.97412109375,1.0,3
DCWM,mw-box-close,1800000.0,1410.0594482421875,0.9000000357627869,3
DCWM,mw-box-close,1900000.0,1608.4664306640625,1.0,3
DCWM,mw-box-close,2000000.0,1483.3426513671875,0.9000000357627869,3
DCWM,mw-box-close,2100000.0,1402.88134765625,0.9000000357627869,3
DCWM,mw-box-close,2200000.0,1473.438720703125,0.9000000357627869,3
DCWM,mw-box-close,2300000.0,1638.923095703125,1.0,3
DCWM,mw-box-close,2400000.0,1605.5394287109375,1.0,3
DCWM,mw-box-close,2500000.0,1638.519775390625,1.0,3
DCWM,mw-box-close,2600000.0,1604.063720703125,1.0,3
DCWM,mw-box-close,2700000.0,1632.8624267578125,1.0,3
DCWM,mw-box-close,2800000.0,1657.2666015625,1.0,3
DCWM,mw-box-close,2900000.0,1283.8182373046875,0.800000011920929,3
DCWM,mw-box-close,0.0,115.48018646240234,0.0,4
DCWM,mw-box-close,100000.0,671.8141479492188,0.0,4
DCWM,mw-box-close,200000.0,1434.8182373046875,1.0,4
DCWM,mw-box-close,300000.0,1302.609375,0.9000000357627869,4
DCWM,mw-box-close,400000.0,1551.098876953125,1.0,4
DCWM,mw-box-close,500000.0,1474.142578125,1.0,4
DCWM,mw-box-close,600000.0,1467.0645751953125,1.0,4
DCWM,mw-box-close,700000.0,1556.532470703125,1.0,4
DCWM,mw-box-close,800000.0,1450.1011962890625,1.0,4
DCWM,mw-box-close,900000.0,1450.5404052734375,0.9000000357627869,4
DCWM,mw-box-close,1000000.0,1395.6123046875,0.9000000357627869,4
DCWM,mw-box-close,1100000.0,1335.900390625,1.0,4
DCWM,mw-box-close,1200000.0,1595.7244873046875,1.0,4
DCWM,mw-box-close,1300000.0,1586.4334716796875,1.0,4
DCWM,mw-box-close,1400000.0,1604.812255859375,1.0,4
DCWM,mw-box-close,1500000.0,1184.654296875,0.9000000357627869,4
DCWM,mw-box-close,1600000.0,1562.1766357421875,1.0,4
DCWM,mw-box-close,1700000.0,1574.25927734375,1.0,4
DCWM,mw-box-close,1800000.0,1390.975341796875,0.9000000357627869,4
DCWM,mw-box-close,1900000.0,1502.80859375,1.0,4
DCWM,mw-box-close,2000000.0,1617.0419921875,1.0,4
DCWM,mw-box-close,2100000.0,1505.729736328125,1.0,4
DCWM,mw-box-close,2200000.0,1640.673828125,1.0,4
DCWM,mw-box-close,2300000.0,1599.430419921875,1.0,4
DCWM,mw-box-close,2400000.0,1449.14453125,0.9000000357627869,4
DCWM,mw-box-close,2500000.0,1654.1998291015625,1.0,4
DCWM,mw-box-close,2600000.0,1035.962158203125,0.800000011920929,4
DCWM,mw-box-close,2700000.0,1596.2379150390625,1.0,4
DCWM,mw-box-close,2800000.0,1615.7274169921875,1.0,4
DCWM,mw-box-close,2900000.0,1596.5474853515625,1.0,4
DCWM,mw-basketball,0.0,3.4598450660705566,0.0,1
DCWM,mw-basketball,100000.0,9.901718139648438,0.0,1
DCWM,mw-basketball,200000.0,470.9075622558594,0.2000000029802322,1
DCWM,mw-basketball,300000.0,932.8930053710938,0.6000000238418579,1
DCWM,mw-basketball,400000.0,1105.3931884765625,0.9000000357627869,1
DCWM,mw-basketball,500000.0,1313.1722412109375,1.0,1
DCWM,mw-basketball,600000.0,1126.1309814453125,0.699999988079071,1
DCWM,mw-basketball,700000.0,1038.8353271484375,0.9000000357627869,1
DCWM,mw-basketball,800000.0,830.7646484375,0.800000011920929,1
DCWM,mw-basketball,900000.0,1145.6859130859375,0.9000000357627869,1
DCWM,mw-basketball,1000000.0,1184.3583984375,1.0,1
DCWM,mw-basketball,1100000.0,1138.888916015625,0.9000000357627869,1
DCWM,mw-basketball,1200000.0,1453.7161865234375,1.0,1
DCWM,mw-basketball,1300000.0,1096.232421875,0.9000000357627869,1
DCWM,mw-basketball,1400000.0,1211.2254638671875,0.9000000357627869,1
DCWM,mw-basketball,1500000.0,976.75732421875,0.9000000357627869,1
DCWM,mw-basketball,1600000.0,1381.14306640625,0.9000000357627869,1
DCWM,mw-basketball,1700000.0,1558.996337890625,1.0,1
DCWM,mw-basketball,1800000.0,1546.5145263671875,1.0,1
DCWM,mw-basketball,1900000.0,1383.3236083984375,1.0,1
DCWM,mw-basketball,2000000.0,1369.195556640625,0.9000000357627869,1
DCWM,mw-basketball,2100000.0,1356.395263671875,0.9000000357627869,1
DCWM,mw-basketball,2200000.0,1561.4578857421875,1.0,1
DCWM,mw-basketball,2300000.0,1572.75048828125,1.0,1
DCWM,mw-basketball,2400000.0,904.1695556640624,0.699999988079071,1
DCWM,mw-basketball,2500000.0,1547.2396240234375,1.0,1
DCWM,mw-basketball,2600000.0,1272.431640625,0.9000000357627869,1
DCWM,mw-basketball,2700000.0,1364.5654296875,0.9000000357627869,1
DCWM,mw-basketball,2800000.0,1585.602783203125,1.0,1
DCWM,mw-basketball,2900000.0,1288.8792724609375,0.9000000357627869,1
DCWM,mw-basketball,0.0,3.809103012084961,0.0,2
DCWM,mw-basketball,100000.0,12.7930326461792,0.0,2
DCWM,mw-basketball,200000.0,606.4594116210938,0.0,2
DCWM,mw-basketball,300000.0,530.2838134765625,0.5,2
DCWM,mw-basketball,400000.0,1370.462890625,1.0,2
DCWM,mw-basketball,500000.0,653.81787109375,0.6000000238418579,2
DCWM,mw-basketball,600000.0,1080.4228515625,0.800000011920929,2
DCWM,mw-basketball,700000.0,1082.9739990234375,0.800000011920929,2
DCWM,mw-basketball,800000.0,1326.2298583984375,0.9000000357627869,2
DCWM,mw-basketball,900000.0,1462.2552490234375,1.0,2
DCWM,mw-basketball,1000000.0,1405.907470703125,1.0,2
DCWM,mw-basketball,1100000.0,1535.89697265625,1.0,2
DCWM,mw-basketball,1200000.0,1410.8402099609375,1.0,2
