agent,env,env_step,episode_reward,seed
DCWM,acrobot-swingup,2700000.0,450.2876892089844,1
DCWM,acrobot-swingup,2725000.0,391.405517578125,1
DCWM,acrobot-swingup,2750000.0,441.4081115722656,1
DCWM,acrobot-swingup,2775000.0,351.5572814941406,1
DCWM,acrobot-swingup,2800000.0,515.6097412109375,1
DCWM,acrobot-swingup,2825000.0,366.3278198242187,1
DCWM,acrobot-swingup,2850000.0,471.1161193847656,1
DCWM,acrobot-swingup,2875000.0,398.26507568359375,1
DCWM,acrobot-swingup,2900000.0,315.842529296875,1
DCWM,acrobot-swingup,2925000.0,362.5940856933594,1
DCWM,acrobot-swingup,2950000.0,309.57403564453125,1
DCWM,acrobot-swingup,2975000.0,354.4017639160156,1
DCWM,acrobot-swingup,3000000.0,346.3387145996094,1
DCWM,acrobot-swingup,3025000.0,251.85044860839844,1
DCWM,acrobot-swingup,3050000.0,240.68386840820312,1
DCWM,acrobot-swingup,3075000.0,270.2607421875,1
DCWM,acrobot-swingup,3100000.0,489.1004943847656,1
DCWM,acrobot-swingup,3125000.0,413.2531433105469,1
DCWM,acrobot-swingup,3150000.0,366.8582458496094,1
DCWM,acrobot-swingup,3175000.0,375.1586608886719,1
DCWM,acrobot-swingup,3200000.0,373.1904296875,1
DCWM,acrobot-swingup,3225000.0,322.8166198730469,1
DCWM,acrobot-swingup,3250000.0,259.6524353027344,1
DCWM,acrobot-swingup,3275000.0,365.2599792480469,1
DCWM,acrobot-swingup,3300000.0,288.1752624511719,1
DCWM,acrobot-swingup,3325000.0,395.36480712890625,1
DCWM,acrobot-swingup,3350000.0,270.5098571777344,1
DCWM,acrobot-swingup,3375000.0,283.0379943847656,1
DCWM,acrobot-swingup,3400000.0,312.6768493652344,1
DCWM,acrobot-swingup,3425000.0,319.1951599121094,1
DCWM,acrobot-swingup,3450000.0,454.4480895996094,1
DCWM,acrobot-swingup,3475000.0,389.7381896972656,1
DCWM,acrobot-swingup,3500000.0,387.7427673339844,1
DCWM,acrobot-swingup,3525000.0,292.0667419433594,1
DCWM,acrobot-swingup,0.0,26.356470108032227,2
DCWM,acrobot-swingup,25000.0,23.536123275756836,2
DCWM,acrobot-swingup,50000.0,17.196630477905273,2
DCWM,acrobot-swingup,75000.0,1.4684956073760986,2
DCWM,acrobot-swingup,100000.0,48.70046615600586,2
DCWM,acrobot-swingup,125000.0,71.50951385498047,2
DCWM,acrobot-swingup,150000.0,32.904212951660156,2
DCWM,acrobot-swingup,175000.0,5.5393500328063965,2
DCWM,acrobot-swingup,200000.0,27.195465087890625,2
DCWM,acrobot-swingup,225000.0,203.96665954589844,2
DCWM,acrobot-swingup,250000.0,203.0797119140625,2
DCWM,acrobot-swingup,275000.0,81.39269256591797,2
DCWM,acrobot-swingup,300000.0,250.1981658935547,2
DCWM,acrobot-swingup,325000.0,154.7800750732422,2
DCWM,acrobot-swingup,350000.0,189.7982635498047,2
DCWM,acrobot-swingup,375000.0,426.97857666015625,2
DCWM,acrobot-swingup,400000.0,253.1569366455078,2
DCWM,acrobot-swingup,425000.0,169.1331329345703,2
DCWM,acrobot-swingup,450000.0,170.62478637695312,2
DCWM,acrobot-swingup,475000.0,223.56346130371097,2
DCWM,acrobot-swingup,500000.0,347.2384338378906,2
DCWM,acrobot-swingup,525000.0,262.1192626953125,2
DCWM,acrobot-swingup,550000.0,365.2445068359375,2
DCWM,acrobot-swingup,575000.0,329.2384948730469,2
DCWM,acrobot-swingup,600000.0,499.7486267089844,2
DCWM,acrobot-swingup,625000.0,445.0419006347656,2
DCWM,acrobot-swingup,650000.0,226.2684631347656,2
DCWM,acrobot-swingup,675000.0,276.91387939453125,2
DCWM,acrobot-swingup,700000.0,239.51663208007812,2
DCWM,acrobot-swingup,725000.0,377.4374694824219,2
DCWM,acrobot-swingup,750000.0,325.87945556640625,2
DCWM,acrobot-swingup,775000.0,286.8389587402344,2
DCWM,acrobot-swingup,800000.0,411.46923828125,2
DCWM,acrobot-swingup,825000.0,295.0030822753906,2
DCWM,acrobot-swingup,850000.0,237.24595642089844,2
DCWM,acrobot-swingup,875000.0,458.3886413574219,2
DCWM,acrobot-swingup,900000.0,322.6700134277344,2
DCWM,acrobot-swingup,925000.0,329.7575378417969,2
DCWM,acrobot-swingup,950000.0,437.5870666503906,2
DCWM,acrobot-swingup,975000.0,284.2994689941406,2
DCWM,acrobot-swingup,1000000.0,266.9573669433594,2
DCWM,acrobot-swingup,1025000.0,382.7231140136719,2
DCWM,acrobot-swingup,1050000.0,427.724609375,2
DCWM,acrobot-swingup,1075000.0,267.80908203125,2
DCWM,acrobot-swingup,1100000.0,443.384765625,2
DCWM,acrobot-swingup,1125000.0,294.9781799316406,2
DCWM,acrobot-swingup,1150000.0,397.1264343261719,2
DCWM,acrobot-swingup,1175000.0,278.5079040527344,2
DCWM,acrobot-swingup,1200000.0,381.9064636230469,2
DCWM,acrobot-swingup,1225000.0,330.7066345214844,2
DCWM,acrobot-swingup,1250000.0,242.37449645996097,2
DCWM,acrobot-swingup,1275000.0,298.9206237792969,2
DCWM,acrobot-swingup,1300000.0,327.7704772949219,2
DCWM,acrobot-swingup,1325000.0,359.06158447265625,2
DCWM,acrobot-swingup,1350000.0,437.3150329589844,2
DCWM,acrobot-swingup,1375000.0,363.61572265625,2
DCWM,acrobot-swingup,1400000.0,366.82177734375,2
DCWM,acrobot-swingup,1425000.0,260.1529846191406,2
DCWM,acrobot-swingup,1450000.0,405.1427917480469,2
DCWM,acrobot-swingup,1475000.0,387.26953125,2
DCWM,acrobot-swingup,1500000.0,332.745361328125,2
DCWM,acrobot-swingup,1525000.0,393.6868591308594,2
DCWM,acrobot-swingup,1550000.0,228.1703643798828,2
DCWM,acrobot-swingup,1575000.0,392.7211608886719,2
DCWM,acrobot-swingup,1600000.0,382.3272705078125,2
DCWM,acrobot-swingup,1625000.0,214.1224822998047,2
DCWM,acrobot-swingup,1650000.0,350.635986328125,2
DCWM,acrobot-swingup,1675000.0,389.4029235839844,2
DCWM,acrobot-swingup,1700000.0,411.6643676757813,2
DCWM,acrobot-swingup,1725000.0,378.3163757324219,2
DCWM,acrobot-swingup,1750000.0,316.16632080078125,2
DCWM,acrobot-swingup,1775000.0,368.7719421386719,2
DCWM,acrobot-swingup,1800000.0,366.8577575683594,2
DCWM,acrobot-swingup,1825000.0,273.2388916015625,2
DCWM,acrobot-swingup,1850000.0,326.0416259765625,2
DCWM,acrobot-swingup,1875000.0,389.3963317871094,2
DCWM,acrobot-swingup,1900000.0,320.87701416015625,2
DCWM,acrobot-swingup,1925000.0,222.9764404296875,2
DCWM,acrobot-swingup,1950000.0,382.7354431152344,2
DCWM,acrobot-swingup,1975000.0,324.60455322265625,2
DCWM,acrobot-swingup,2000000.0,391.0845642089844,2
DCWM,acrobot-swingup,2025000.0,301.25274658203125,2
DCWM,acrobot-swingup,2050000.0,402.9544677734375,2
DCWM,acrobot-swingup,2075000.0,460.4947204589844,2
DCWM,acrobot-swingup,2100000.0,526.4285888671875,2
DCWM,acrobot-swingup,2125000.0,222.6265106201172,2
DCWM,acrobot-swingup,2150000.0,439.7717895507813,2
DCWM,acrobot-swingup,2175000.0,289.76708984375,2
DCWM,acrobot-swingup,2200000.0,338.0713806152344,2
DCWM,acrobot-swingup,2225000.0,310.30853271484375,2
DCWM,acrobot-swingup,2250000.0,283.6163330078125,2
DCWM,acrobot-swingup,2275000.0,374.9864196777344,2
DCWM,acrobot-swingup,2300000.0,483.20172119140625,2
DCWM,acrobot-swingup,2325000.0,403.3049011230469,2
DCWM,acrobot-swingup,2350000.0,404.7485046386719,2
DCWM,acrobot-swingup,2375000.0,395.1555786132813,2
DCWM,acrobot-swingup,2400000.0,380.681884765625,2
DCWM,acrobot-swingup,2425000.0,317.3993835449219,2
DCWM,acrobot-swingup,2450000.0,273.4707946777344,2
DCWM,acrobot-swingup,2475000.0,466.2433776855469,2
DCWM,acrobot-swingup,2500000.0,384.2532653808594,2
DCWM,acrobot-swingup,2525000.0,424.7881774902344,2
DCWM,acrobot-swingup,2550000.0,364.9501953125,2
DCWM,acrobot-swingup,2575000.0,404.86083984375,2
DCWM,acrobot-swingup,2600000.0,251.2626495361328,2
DCWM,acrobot-swingup,2625000.0,357.0954284667969,2
DCWM,acrobot-swingup,2650000.0,443.12548828125,2
DCWM,acrobot-swingup,2675000.0,422.387939453125,2
DCWM,acrobot-swingup,2700000.0,403.5352478027344,2
DCWM,acrobot-swingup,2725000.0,419.4434509277344,2
DCWM,acrobot-swingup,2750000.0,464.6759948730469,2
DCWM,acrobot-swingup,2775000.0,355.9776916503906,2
DCWM,acrobot-swingup,2800000.0,443.0640563964844,2
DCWM,acrobot-swingup,2825000.0,302.3483581542969,2
DCWM,acrobot-swingup,2850000.0,275.4880065917969,2
DCWM,acrobot-swingup,2875000.0,355.4505310058594,2
DCWM,acrobot-swingup,2900000.0,400.99517822265625,2
DCWM,acrobot-swingup,2925000.0,335.13946533203125,2
DCWM,acrobot-swingup,2950000.0,441.7291564941406,2
DCWM,acrobot-swingup,2975000.0,403.4456481933594,2
DCWM,acrobot-swingup,3000000.0,339.6988830566406,2
DCWM,acrobot-swingup,3025000.0,272.3681335449219,2
DCWM,acrobot-swingup,3050000.0,296.29534912109375,2
DCWM,acrobot-swingup,3075000.0,379.17193603515625,2
DCWM,acrobot-swingup,3100000.0,365.9223327636719,2
DCWM,acrobot-swingup,3125000.0,411.15771484375,2
DCWM,acrobot-swingup,3150000.0,431.9336853027344,2
DCWM,acrobot-swingup,3175000.0,458.81689453125,2
DCWM,acrobot-swingup,3200000.0,434.0818481445313,2
DCWM,acrobot-swingup,3225000.0,411.6432189941406,2
DCWM,acrobot-swingup,3250000.0,424.3836059570313,2
DCWM,acrobot-swingup,3275000.0,425.0553894042969,2
DCWM,acrobot-swingup,3300000.0,335.2995910644531,2
DCWM,acrobot-swingup,3325000.0,518.455322265625,2
DCWM,acrobot-swingup,3350000.0,332.7572937011719,2
DCWM,acrobot-swingup,3375000.0,399.05029296875,2
DCWM,acrobot-swingup,3400000.0,520.7167358398438,2
DCWM,acrobot-swingup,3425000.0,390.19732666015625,2
DCWM,acrobot-swingup,3450000.0,275.1310729980469,2
DCWM,acrobot-swingup,3475000.0,341.6292724609375,2
DCWM,acrobot-swingup,3500000.0,271.6469421386719,2
DCWM,acrobot-swingup,3525000.0,311.5591735839844,2
DCWM,acrobot-swingup,3550000.0,227.69395446777344,2
DCWM,acrobot-swingup,3575000.0,366.1463928222656,2
DCWM,acrobot-swingup,3600000.0,307.3349914550781,2
DCWM,acrobot-swingup,0.0,17.32098388671875,3
DCWM,acrobot-swingup,25000.0,4.043251991271973,3
DCWM,acrobot-swingup,50000.0,0.1390786916017532,3
DCWM,acrobot-swingup,75000.0,4.6562323570251465,3
DCWM,acrobot-swingup,100000.0,7.268850803375244,3
DCWM,acrobot-swingup,125000.0,9.032034873962402,3
DCWM,acrobot-swingup,150000.0,9.692569732666016,3
DCWM,acrobot-swingup,175000.0,6.833070278167725,3
DCWM,acrobot-swingup,200000.0,70.25972747802734,3
DCWM,acrobot-swingup,225000.0,135.60842895507812,3
DCWM,acrobot-swingup,250000.0,108.22042083740234,3
DCWM,acrobot-swingup,275000.0,139.8713836669922,3
DCWM,acrobot-swingup,300000.0,211.4162139892578,3
DCWM,acrobot-swingup,325000.0,268.75714111328125,3
DCWM,acrobot-swingup,350000.0,229.58213806152344,3
DCWM,acrobot-swingup,375000.0,376.03607177734375,3
DCWM,acrobot-swingup,400000.0,252.9832763671875,3
DCWM,acrobot-swingup,425000.0,414.3954162597656,3
DCWM,acrobot-swingup,450000.0,187.6379241943359,3
DCWM,acrobot-swingup,475000.0,297.2179870605469,3
DCWM,acrobot-swingup,500000.0,209.7221221923828,3
DCWM,acrobot-swingup,525000.0,360.653076171875,3
DCWM,acrobot-swingup,550000.0,278.0750732421875,3
DCWM,acrobot-swingup,575000.0,108.81473541259766,3
DCWM,acrobot-swingup,600000.0,371.80230712890625,3
DCWM,acrobot-swingup,625000.0,246.7581024169922,3
DCWM,acrobot-swingup,650000.0,309.60302734375,3
DCWM,acrobot-swingup,675000.0,230.8939514160156,3
DCWM,acrobot-swingup,700000.0,244.1325225830078,3
DCWM,acrobot-swingup,725000.0,207.22129821777344,3
DCWM,acrobot-swingup,750000.0,440.4514770507813,3
DCWM,acrobot-swingup,775000.0,359.73736572265625,3
DCWM,acrobot-swingup,800000.0,287.2746276855469,3
DCWM,acrobot-swingup,825000.0,346.9285583496094,3
DCWM,acrobot-swingup,850000.0,445.3937683105469,3
DCWM,acrobot-swingup,875000.0,409.9841918945313,3
DCWM,acrobot-swingup,900000.0,427.87255859375,3
DCWM,acrobot-swingup,925000.0,205.3402404785156,3
DCWM,acrobot-swingup,950000.0,365.4888916015625,3
DCWM,acrobot-swingup,975000.0,323.1957702636719,3
DCWM,acrobot-swingup,1000000.0,329.5468444824219,3
DCWM,acrobot-swingup,1025000.0,348.1955261230469,3
DCWM,acrobot-swingup,1050000.0,457.8018493652344,3
DCWM,acrobot-swingup,1075000.0,383.3155212402344,3
DCWM,acrobot-swingup,1100000.0,291.6856994628906,3
DCWM,acrobot-swingup,1125000.0,392.2350769042969,3
DCWM,acrobot-swingup,1150000.0,340.4134216308594,3
DCWM,acrobot-swingup,1175000.0,431.6314392089844,3
DCWM,acrobot-swingup,1200000.0,361.0494079589844,3
DCWM,acrobot-swingup,1225000.0,355.69976806640625,3
DCWM,acrobot-swingup,1250000.0,436.273193359375,3
DCWM,acrobot-swingup,1275000.0,245.4237823486328,3
DCWM,acrobot-swingup,1300000.0,301.4850769042969,3
DCWM,acrobot-swingup,1325000.0,230.3837432861328,3
DCWM,acrobot-swingup,1350000.0,292.4023132324219,3
DCWM,acrobot-swingup,1375000.0,350.3238830566406,3
DCWM,acrobot-swingup,1400000.0,434.2946472167969,3
DCWM,acrobot-swingup,1425000.0,305.92901611328125,3
DCWM,acrobot-swingup,1450000.0,290.819580078125,3
DCWM,acrobot-swingup,1475000.0,413.7389831542969,3
DCWM,acrobot-swingup,1500000.0,339.9202575683594,3
DCWM,acrobot-swingup,1525000.0,486.4590759277344,3
DCWM,acrobot-swingup,1550000.0,278.2840576171875,3
DCWM,acrobot-swingup,1575000.0,385.4729614257813,3
DCWM,acrobot-swingup,1600000.0,343.6370849609375,3
DCWM,acrobot-swingup,1625000.0,347.16229248046875,3
DCWM,acrobot-swingup,1650000.0,325.2658386230469,3
DCWM,acrobot-swingup,1675000.0,328.8097229003906,3
DCWM,acrobot-swingup,1700000.0,370.0094909667969,3
DCWM,acrobot-swingup,1725000.0,308.4808044433594,3
DCWM,acrobot-swingup,1750000.0,321.9176940917969,3
DCWM,acrobot-swingup,1775000.0,333.2239685058594,3
DCWM,acrobot-swingup,1800000.0,310.3339538574219,3
DCWM,acrobot-swingup,1825000.0,340.82330322265625,3
DCWM,acrobot-swingup,1850000.0,274.4488830566406,3
DCWM,acrobot-swingup,1875000.0,258.6133117675781,3
DCWM,acrobot-swingup,1900000.0,419.5019226074219,3
DCWM,acrobot-swingup,1925000.0,336.1810302734375,3
DCWM,acrobot-swingup,1950000.0,353.8239440917969,3
DCWM,acrobot-swingup,1975000.0,430.588623046875,3
DCWM,acrobot-swingup,2000000.0,395.7689514160156,3
DCWM,acrobot-swingup,2025000.0,465.002685546875,3
DCWM,acrobot-swingup,2050000.0,350.4393005371094,3
DCWM,acrobot-swingup,2075000.0,378.1041564941406,3
DCWM,acrobot-swingup,2100000.0,262.0984802246094,3
DCWM,acrobot-swingup,2125000.0,388.2336730957031,3
DCWM,acrobot-swingup,2150000.0,462.3933715820313,3
DCWM,acrobot-swingup,2175000.0,286.4039611816406,3
DCWM,acrobot-swingup,2200000.0,388.7751159667969,3
DCWM,acrobot-swingup,2225000.0,270.5627136230469,3
DCWM,acrobot-swingup,2250000.0,502.9720764160156,3
DCWM,acrobot-swingup,2275000.0,336.03057861328125,3
DCWM,acrobot-swingup,2300000.0,398.1371765136719,3
DCWM,acrobot-swingup,2325000.0,481.6218872070313,3
DCWM,acrobot-swingup,2350000.0,496.8136901855469,3
DCWM,acrobot-swingup,2375000.0,360.3873901367187,3
DCWM,acrobot-swingup,2400000.0,422.9012756347656,3
DCWM,acrobot-swingup,2425000.0,547.9146118164062,3
DCWM,acrobot-swingup,2450000.0,244.4502410888672,3
DCWM,acrobot-swingup,2475000.0,267.7743835449219,3
DCWM,acrobot-swingup,2500000.0,315.58587646484375,3
DCWM,acrobot-swingup,2525000.0,385.203369140625,3
DCWM,acrobot-swingup,2550000.0,606.8098754882812,3
DCWM,acrobot-swingup,2575000.0,516.9393920898438,3
DCWM,acrobot-swingup,2600000.0,336.8178405761719,3
DCWM,acrobot-swingup,2625000.0,499.4898376464844,3
DCWM,acrobot-swingup,2650000.0,268.44586181640625,3
DCWM,acrobot-swingup,2675000.0,405.7616271972656,3
DCWM,acrobot-swingup,2700000.0,267.1129455566406,3
DCWM,acrobot-swingup,2725000.0,429.4421081542969,3
DCWM,acrobot-swingup,2750000.0,302.9129638671875,3
DCWM,acrobot-swingup,2775000.0,421.5094909667969,3
DCWM,acrobot-swingup,2800000.0,401.9848327636719,3
DCWM,acrobot-swingup,2825000.0,414.2796936035156,3
DCWM,acrobot-swingup,2850000.0,349.3719787597656,3
DCWM,acrobot-swingup,2875000.0,334.1690673828125,3
DCWM,acrobot-swingup,2900000.0,378.921875,3
DCWM,acrobot-swingup,2925000.0,371.7439880371094,3
DCWM,acrobot-swingup,2950000.0,356.7074279785156,3
DCWM,acrobot-swingup,2975000.0,469.9281921386719,3
DCWM,acrobot-swingup,3000000.0,362.481689453125,3
DCWM,acrobot-swingup,3025000.0,432.9837341308594,3
DCWM,acrobot-swingup,3050000.0,348.3205261230469,3
DCWM,acrobot-swingup,3075000.0,333.8946228027344,3
DCWM,acrobot-swingup,3100000.0,319.62481689453125,3
DCWM,acrobot-swingup,3125000.0,307.0888671875,3
DCWM,acrobot-swingup,3150000.0,392.91168212890625,3
DCWM,acrobot-swingup,3175000.0,403.1588439941406,3
DCWM,acrobot-swingup,3200000.0,354.0186767578125,3
DCWM,acrobot-swingup,3225000.0,340.1390686035156,3
DCWM,acrobot-swingup,3250000.0,350.427490234375,3
DCWM,acrobot-swingup,3275000.0,361.3831787109375,3
DCWM,acrobot-swingup,3300000.0,423.5035705566406,3
DCWM,acrobot-swingup,3325000.0,408.0375671386719,3
DCWM,acrobot-swingup,3350000.0,334.48101806640625,3
DCWM,acrobot-swingup,3375000.0,353.88885498046875,3
DCWM,acrobot-swingup,3400000.0,349.1532287597656,3
DCWM,acrobot-swingup,3425000.0,389.730224609375,3
DCWM,acrobot-swingup,3450000.0,491.8089904785156,3
DCWM,acrobot-swingup,3475000.0,296.5117492675781,3
DCWM,acrobot-swingup,3500000.0,322.7332458496094,3
DCWM,acrobot-swingup,3525000.0,309.13507080078125,3
DCWM,acrobot-swingup,3550000.0,250.3568572998047,3
DCWM,acrobot-swingup,0.0,0.3925846219062805,4
DCWM,acrobot-swingup,25000.0,16.824277877807617,4
DCWM,acrobot-swingup,50000.0,11.912354469299316,4
DCWM,acrobot-swingup,75000.0,28.65302848815918,4
DCWM,acrobot-swingup,100000.0,17.596439361572266,4
DCWM,acrobot-swingup,125000.0,16.578702926635742,4
DCWM,acrobot-swingup,150000.0,52.4039192199707,4
DCWM,acrobot-swingup,175000.0,44.34038162231445,4
DCWM,acrobot-swingup,200000.0,115.5074462890625,4
DCWM,acrobot-swingup,225000.0,117.84905242919922,4
DCWM,acrobot-swingup,250000.0,231.01133728027344,4
DCWM,acrobot-swingup,275000.0,108.29183197021484,4
DCWM,acrobot-swingup,300000.0,192.73870849609375,4
DCWM,acrobot-swingup,325000.0,137.0708465576172,4
DCWM,acrobot-swingup,350000.0,264.03076171875,4
DCWM,acrobot-swingup,375000.0,262.794921875,4
DCWM,acrobot-swingup,400000.0,220.6346740722656,4
DCWM,acrobot-swingup,425000.0,214.466064453125,4
DCWM,acrobot-swingup,450000.0,90.35417938232422,4
DCWM,acrobot-swingup,475000.0,228.68260192871097,4
DCWM,acrobot-swingup,500000.0,159.61318969726562,4
DCWM,acrobot-swingup,525000.0,183.6367645263672,4
DCWM,acrobot-swingup,550000.0,305.9870300292969,4
DCWM,acrobot-swingup,575000.0,377.6379089355469,4
DCWM,acrobot-swingup,600000.0,202.3627166748047,4
DCWM,acrobot-swingup,625000.0,346.0680236816406,4
DCWM,acrobot-swingup,650000.0,352.43829345703125,4
DCWM,acrobot-swingup,675000.0,275.92633056640625,4
DCWM,acrobot-swingup,700000.0,327.1785583496094,4
DCWM,acrobot-swingup,725000.0,372.9377136230469,4
DCWM,acrobot-swingup,750000.0,383.2316284179687,4
DCWM,acrobot-swingup,775000.0,195.0869598388672,4
DCWM,acrobot-swingup,800000.0,331.569091796875,4
DCWM,acrobot-swingup,825000.0,351.4775695800781,4
DCWM,acrobot-swingup,850000.0,288.6182556152344,4
DCWM,acrobot-swingup,875000.0,330.0668640136719,4
DCWM,acrobot-swingup,900000.0,360.86529541015625,4
DCWM,acrobot-swingup,925000.0,257.6539306640625,4
DCWM,acrobot-swingup,950000.0,255.7547912597656,4
DCWM,acrobot-swingup,975000.0,248.7495574951172,4
DCWM,acrobot-swingup,1000000.0,316.03155517578125,4
DCWM,acrobot-swingup,1025000.0,186.46893310546875,4
