discrete_encoding_type,env,env_step,time,episode_reward,seed
indices,walker-walk,3126000.0,154317.10903000832,979.2681884765624,1
indices,walker-walk,3151000.0,155543.95133018494,976.9115600585938,1
indices,walker-walk,3176000.0,156781.7268793583,979.1340942382812,1
indices,walker-walk,3201000.0,158024.6016933918,978.775390625,1
indices,walker-walk,3226000.0,159252.65658521652,978.7035522460938,1
indices,walker-walk,3251000.0,160502.87788629532,985.3721923828124,1
indices,walker-walk,3276000.0,161745.3913142681,977.4249267578124,1
indices,walker-walk,3301000.0,162990.61942315102,984.8898315429688,1
indices,walker-walk,3326000.0,164241.05119109154,984.5221557617188,1
indices,walker-walk,3351000.0,165481.75820565224,978.6199340820312,1
indices,walker-walk,1000.0,102.448707818985,40.463741302490234,2
indices,walker-walk,26000.0,1163.708330154419,265.2908020019531,2
indices,walker-walk,51000.0,2397.972946882248,881.3990478515625,2
indices,walker-walk,76000.0,3627.819806575775,963.8294067382812,2
indices,walker-walk,101000.0,4855.576756477356,968.8544921875,2
indices,walker-walk,126000.0,6082.681437492371,966.4141845703124,2
indices,walker-walk,151000.0,7315.04020524025,960.5994262695312,2
indices,walker-walk,176000.0,8545.475550889969,956.2003173828124,2
indices,walker-walk,201000.0,9772.572189092636,953.6755981445312,2
indices,walker-walk,226000.0,11002.65994501114,957.2777709960938,2
indices,walker-walk,251000.0,12250.104916334152,959.884765625,2
indices,walker-walk,276000.0,13511.252716064451,959.30078125,2
indices,walker-walk,301000.0,14737.251773834229,945.76171875,2
indices,walker-walk,326000.0,15975.239516973495,963.0281372070312,2
indices,walker-walk,351000.0,17213.047399759293,953.0808715820312,2
indices,walker-walk,376000.0,18441.33620095253,970.1771850585938,2
indices,walker-walk,401000.0,19682.509647607803,977.9689331054688,2
indices,walker-walk,426000.0,20911.300094127655,967.1731567382812,2
indices,walker-walk,451000.0,22139.443668603897,976.759765625,2
indices,walker-walk,476000.0,23386.516979694366,978.0770874023438,2
indices,walker-walk,501000.0,24659.340305566788,980.6710815429688,2
indices,walker-walk,526000.0,25906.316370487213,974.1461791992188,2
indices,walker-walk,551000.0,27142.87031841278,975.7024536132812,2
indices,walker-walk,576000.0,28387.10028028488,980.4699096679688,2
indices,walker-walk,601000.0,29618.432819604874,980.1443481445312,2
indices,walker-walk,626000.0,30846.59487462044,973.5947265625,2
indices,walker-walk,651000.0,32086.47824549675,983.2191772460938,2
indices,walker-walk,676000.0,33327.42515087128,975.8456420898438,2
indices,walker-walk,701000.0,34572.35536980629,981.8427734375,2
indices,walker-walk,726000.0,35829.642986774445,971.1064453125,2
indices,walker-walk,751000.0,37067.877418756485,969.6622924804688,2
indices,walker-walk,776000.0,38327.011916399,976.2891845703124,2
indices,walker-walk,801000.0,39566.86364030838,974.2863159179688,2
indices,walker-walk,826000.0,40840.26638960838,977.07275390625,2
indices,walker-walk,851000.0,42063.73114109039,974.67626953125,2
indices,walker-walk,876000.0,43326.27925777435,979.8541259765624,2
indices,walker-walk,901000.0,44565.984570264816,983.2240600585938,2
indices,walker-walk,926000.0,45805.90730190277,976.4934692382812,2
indices,walker-walk,951000.0,47061.479622125626,984.7389526367188,2
indices,walker-walk,976000.0,48307.48248004913,978.1703491210938,2
indices,walker-walk,1001000.0,49552.634836912155,979.4769897460938,2
indices,walker-walk,1026000.0,50799.19506549835,983.9386596679688,2
indices,walker-walk,1051000.0,52053.189198732376,978.94140625,2
indices,walker-walk,1076000.0,53290.71577048302,971.5521850585938,2
indices,walker-walk,1101000.0,54523.67415213585,984.1723022460938,2
indices,walker-walk,1126000.0,55759.75507688522,973.6644897460938,2
indices,walker-walk,1151000.0,56993.01292848587,977.5398559570312,2
indices,walker-walk,1176000.0,58216.39320874214,984.2615356445312,2
indices,walker-walk,1201000.0,59455.216566085815,977.7816772460938,2
indices,walker-walk,1226000.0,60705.59937095642,982.4254150390624,2
indices,walker-walk,1251000.0,61943.12539577484,983.5592651367188,2
indices,walker-walk,1276000.0,63188.29818439484,978.3171997070312,2
indices,walker-walk,1301000.0,64427.43557024002,972.0971069335938,2
indices,walker-walk,1326000.0,65663.85209774971,972.9970703125,2
indices,walker-walk,1351000.0,66902.19228601456,980.1784057617188,2
indices,walker-walk,1376000.0,68158.57426738739,976.0232543945312,2
indices,walker-walk,1401000.0,69383.52120876312,976.9736328125,2
indices,walker-walk,1426000.0,70622.05212903023,988.1588134765624,2
indices,walker-walk,1451000.0,71847.16938877106,981.6728515625,2
indices,walker-walk,1476000.0,73092.42980980873,976.9093627929688,2
indices,walker-walk,1501000.0,74342.44293832779,976.4846801757812,2
indices,walker-walk,1526000.0,75575.37333703041,974.9412231445312,2
indices,walker-walk,1551000.0,76809.88287591934,978.2111206054688,2
indices,walker-walk,1576000.0,78051.3986120224,977.2189331054688,2
indices,walker-walk,1601000.0,79300.4679453373,980.9332275390624,2
indices,walker-walk,1626000.0,80541.09633040428,982.0974731445312,2
indices,walker-walk,1651000.0,81777.35214209557,984.9293212890624,2
indices,walker-walk,1676000.0,83013.65114092827,985.2431030273438,2
indices,walker-walk,1701000.0,84264.50739192963,978.3707275390624,2
indices,walker-walk,1726000.0,85511.65913152695,982.6344604492188,2
indices,walker-walk,1751000.0,86767.28756809235,981.5806884765624,2
indices,walker-walk,1776000.0,88012.18288874626,976.74560546875,2
indices,walker-walk,1801000.0,89241.3456223011,978.0134887695312,2
indices,walker-walk,1826000.0,90482.81423401833,986.7191772460938,2
indices,walker-walk,1851000.0,91715.0943017006,979.96630859375,2
indices,walker-walk,1876000.0,92945.66256928444,974.4268798828124,2
indices,walker-walk,1901000.0,94203.3664727211,983.9042358398438,2
indices,walker-walk,1926000.0,95440.44360637663,982.0086059570312,2
indices,walker-walk,1951000.0,96680.47717785837,982.0341186523438,2
indices,walker-walk,1976000.0,97910.00167822838,974.869140625,2
indices,walker-walk,2001000.0,99143.07648706436,979.3677978515624,2
indices,walker-walk,2026000.0,100371.1589577198,980.10546875,2
indices,walker-walk,2051000.0,101603.09924674034,978.6107788085938,2
indices,walker-walk,2076000.0,102886.39997911452,981.0582275390624,2
indices,walker-walk,2101000.0,104140.98647785188,932.7986450195312,2
indices,walker-walk,2126000.0,105373.1863758564,984.8653564453124,2
indices,walker-walk,2151000.0,106608.79040837288,981.3361206054688,2
indices,walker-walk,2176000.0,107875.10800337791,976.2733764648438,2
indices,walker-walk,2201000.0,109116.7240960598,978.2755126953124,2
indices,walker-walk,2226000.0,110412.89832282066,979.4142456054688,2
indices,walker-walk,2251000.0,111650.23200893402,981.2443237304688,2
indices,walker-walk,2276000.0,112933.6427910328,984.3697509765624,2
indices,walker-walk,2301000.0,114162.93877577782,981.94091796875,2
indices,walker-walk,2326000.0,115410.13955831528,977.1492309570312,2
indices,walker-walk,2351000.0,116650.72169542313,979.9591064453124,2
indices,walker-walk,2376000.0,117923.92605924606,980.6026611328124,2
indices,walker-walk,2401000.0,119174.9271914959,977.6407470703124,2
indices,walker-walk,2426000.0,120443.27215647696,969.6632690429688,2
indices,walker-walk,2451000.0,121685.60646343233,976.73828125,2
indices,walker-walk,2476000.0,122922.28765559196,977.91455078125,2
indices,walker-walk,2501000.0,124170.41418266296,973.0302124023438,2
indices,walker-walk,2526000.0,125396.763910532,983.2728881835938,2
indices,walker-walk,2551000.0,126635.60421276093,979.3021850585938,2
indices,walker-walk,2576000.0,127864.52331256866,981.74609375,2
indices,walker-walk,2601000.0,129095.72109532356,980.83203125,2
indices,walker-walk,2626000.0,130327.96878433228,973.2037353515624,2
indices,walker-walk,2651000.0,131584.58077669144,973.5509643554688,2
indices,walker-walk,2676000.0,132814.53503465652,979.1265869140624,2
indices,walker-walk,2701000.0,134070.41756772995,975.2099609375,2
indices,walker-walk,2726000.0,135295.35096096992,982.1553955078124,2
indices,walker-walk,2751000.0,136522.6218791008,976.6041870117188,2
indices,walker-walk,2776000.0,137781.34999656677,978.6813354492188,2
indices,walker-walk,2801000.0,139005.55573511124,980.0621948242188,2
indices,walker-walk,2826000.0,140258.86384868622,978.9697265625,2
indices,walker-walk,2851000.0,141486.55547642708,985.4558715820312,2
indices,walker-walk,2876000.0,142719.349899292,980.7330322265624,2
indices,walker-walk,2901000.0,143954.5347547531,982.0892944335938,2
indices,walker-walk,2926000.0,145217.72487592697,980.849609375,2
indices,walker-walk,2951000.0,146443.19696593285,980.6524658203124,2
indices,walker-walk,2976000.0,147679.23898124695,985.2175903320312,2
indices,walker-walk,3001000.0,148920.29335021973,982.6519775390624,2
indices,walker-walk,3026000.0,150206.75476312637,979.72998046875,2
indices,walker-walk,3051000.0,151456.2141804695,983.0480346679688,2
indices,walker-walk,3076000.0,152702.75268483162,979.216796875,2
indices,walker-walk,3101000.0,153941.6282811165,984.25390625,2
indices,walker-walk,3126000.0,155162.32660722733,976.8855590820312,2
indices,walker-walk,3151000.0,156397.66701364517,980.2463989257812,2
indices,walker-walk,3176000.0,157624.80511450768,986.3349609375,2
indices,walker-walk,3201000.0,158856.27073049545,979.69921875,2
indices,walker-walk,3226000.0,160109.92891168594,981.0388793945312,2
indices,walker-walk,3251000.0,161340.57614684105,978.1666259765624,2
indices,walker-walk,3276000.0,162579.5037343502,975.5119018554688,2
indices,walker-walk,3301000.0,163825.32804632187,978.33544921875,2
indices,walker-walk,3326000.0,165071.51328372955,979.2352905273438,2
indices,walker-walk,3351000.0,166311.3492000103,982.6060791015624,2
indices,walker-walk,1000.0,180.28159308433533,37.98637008666992,3
indices,walker-walk,26000.0,2198.867112636566,153.61558532714844,3
indices,walker-walk,51000.0,4494.101160764694,942.7919311523438,3
indices,walker-walk,76000.0,6754.135508775711,960.8883056640624,3
indices,walker-walk,101000.0,9011.34262561798,974.7774658203124,3
indices,walker-walk,126000.0,11262.15250301361,956.78125,3
indices,walker-walk,151000.0,13521.86286687851,968.8468627929688,3
indices,walker-walk,176000.0,15770.539429426191,963.1862182617188,3
indices,walker-walk,201000.0,18023.116379499435,975.4635009765624,3
indices,walker-walk,226000.0,20277.50996017456,966.6320190429688,3
indices,walker-walk,251000.0,22531.5509121418,926.9241333007812,3
indices,walker-walk,276000.0,24788.273893117905,975.7122192382812,3
indices,walker-walk,301000.0,27048.067647457123,969.7841186523438,3
indices,walker-walk,326000.0,29301.20392203331,965.8543090820312,3
indices,walker-walk,351000.0,31559.67124056816,971.8023681640624,3
indices,walker-walk,376000.0,33814.613162755966,971.1848754882812,3
indices,walker-walk,401000.0,36075.77421450615,973.0861206054688,3
indices,walker-walk,426000.0,38335.27677297592,967.2924194335938,3
indices,walker-walk,451000.0,40592.758496046066,972.35400390625,3
indices,walker-walk,476000.0,42849.235800266266,964.5824584960938,3
indices,walker-walk,501000.0,45113.30854988098,970.3267822265624,3
indices,walker-walk,526000.0,47370.11295461655,964.1893920898438,3
indices,walker-walk,551000.0,49619.5862197876,968.8888549804688,3
indices,walker-walk,576000.0,51879.27111363411,974.23974609375,3
indices,walker-walk,601000.0,54133.916885614395,970.9952392578124,3
indices,walker-walk,626000.0,56391.00082540512,975.7262573242188,3
indices,walker-walk,651000.0,58649.69954276085,978.8214721679688,3
indices,walker-walk,676000.0,60912.02048444748,979.6495971679688,3
indices,walker-walk,701000.0,63167.20587801933,976.30517578125,3
indices,walker-walk,726000.0,65437.91321539879,976.4348754882812,3
indices,walker-walk,751000.0,67691.880610466,975.5626220703124,3
indices,walker-walk,776000.0,69942.39488863945,979.0578002929688,3
indices,walker-walk,801000.0,72200.82299160957,966.4406127929688,3
indices,walker-walk,826000.0,74460.42685198784,973.1199340820312,3
indices,walker-walk,851000.0,76713.04334998131,981.9889526367188,3
indices,walker-walk,876000.0,78984.43470573425,984.0121459960938,3
indices,walker-walk,901000.0,81250.16888737679,974.2338256835938,3
indices,walker-walk,926000.0,83514.20478606224,978.1268920898438,3
indices,walker-walk,951000.0,85778.15154457092,973.4378051757812,3
indices,walker-walk,976000.0,88036.45191335678,978.9903564453124,3
indices,walker-walk,1001000.0,90300.58207917212,974.1759643554688,3
indices,walker-walk,1026000.0,92561.77255010603,981.9933471679688,3
indices,walker-walk,1051000.0,94810.19600367546,968.0284423828124,3
indices,walker-walk,1076000.0,97053.63863515854,980.7373046875,3
indices,walker-walk,1101000.0,99302.87753987312,977.1522827148438,3
indices,walker-walk,1126000.0,101556.40540909769,972.9285278320312,3
indices,walker-walk,1151000.0,103817.44386720656,979.72021484375,3
indices,walker-walk,1176000.0,106091.6704750061,972.3851928710938,3
indices,walker-walk,1201000.0,108339.48492836952,981.4793090820312,3
indices,walker-walk,1226000.0,110607.93378472328,983.7223510742188,3
indices,walker-walk,1251000.0,112880.4748005867,974.6686401367188,3
indices,walker-walk,1276000.0,115149.45265722276,976.8500366210938,3
indices,walker-walk,1301000.0,117414.56923031808,975.2420043945312,3
indices,walker-walk,1326000.0,119683.72873473167,977.9284057617188,3
indices,walker-walk,1351000.0,121937.43431401251,984.6749267578124,3
indices,walker-walk,1376000.0,124189.90141677856,983.7341918945312,3
indices,walker-walk,1401000.0,126458.31295466424,977.3792114257812,3
indices,walker-walk,1426000.0,128701.48142266272,981.5026245117188,3
indices,walker-walk,1451000.0,130951.6828210354,972.3828125,3
indices,walker-walk,1476000.0,133227.5784521103,978.4187622070312,3
indices,walker-walk,1501000.0,135481.30724787712,988.2478637695312,3
indices,walker-walk,1526000.0,137743.49624752998,977.52685546875,3
indices,walker-walk,1551000.0,140019.91240477562,971.8952026367188,3
indices,walker-walk,1576000.0,142282.22164463997,978.9537353515624,3
indices,walker-walk,1601000.0,144539.3462986946,978.1549072265624,3
indices,walker-walk,1626000.0,146805.12947654724,979.6449584960938,3
indices,walker-walk,1651000.0,149048.4578487873,976.0178833007812,3
indices,walker-walk,1676000.0,151306.3390891552,982.1625366210938,3
indices,walker-walk,1701000.0,153567.98444890976,976.9208374023438,3
indices,walker-walk,1726000.0,155827.8483865261,979.1251831054688,3
indices,walker-walk,1751000.0,158091.02670526505,979.8739624023438,3
indices,walker-walk,1776000.0,160353.24407196045,979.3585815429688,3
indices,walker-walk,1801000.0,162608.86665821075,982.7273559570312,3
indices,walker-walk,1826000.0,164870.22540426254,982.09521484375,3
codes,humanoid-walk,1000.0,106.94883131980896,1.1721302270889282,1
codes,humanoid-walk,26000.0,1190.28262591362,1.4231443405151367,1
codes,humanoid-walk,51000.0,2456.125011444092,0.9452258944511414,1
codes,humanoid-walk,76000.0,3709.9903662204742,1.3200973272323608,1
codes,humanoid-walk,101000.0,4951.658932924271,1.2601250410079956,1
codes,humanoid-walk,126000.0,6188.987156867981,1.462311029434204,1
codes,humanoid-walk,151000.0,7430.333753824234,2.809480667114258,1
codes,humanoid-walk,176000.0,8671.561766147614,4.066985607147217,1
codes,humanoid-walk,201000.0,9907.676564455032,66.81842803955078,1
codes,humanoid-walk,226000.0,11145.600604772568,124.93102264404295,1
codes,humanoid-walk,251000.0,12385.644053459167,171.7796173095703,1
codes,humanoid-walk,276000.0,13621.482494592668,167.5748291015625,1
codes,humanoid-walk,301000.0,14860.085315227509,215.15049743652344,1
codes,humanoid-walk,326000.0,16098.21365571022,258.1921081542969,1
codes,humanoid-walk,351000.0,17340.49250793457,304.1295471191406,1
codes,humanoid-walk,376000.0,18585.640426397324,360.27911376953125,1
codes,humanoid-walk,401000.0,19833.35813903809,367.1916198730469,1
codes,humanoid-walk,426000.0,21068.293969631195,466.4070434570313,1
codes,humanoid-walk,451000.0,22307.759328126907,521.1842041015625,1
codes,humanoid-walk,476000.0,23546.777320861816,567.8161010742188,1
codes,humanoid-walk,501000.0,24784.185593128204,608.7471923828125,1
codes,humanoid-walk,526000.0,26018.73406600952,681.5013427734375,1
codes,humanoid-walk,551000.0,27258.883207321167,680.291259765625,1
codes,humanoid-walk,576000.0,28497.24224948883,662.3815307617188,1
codes,humanoid-walk,601000.0,29737.120406866074,763.8560791015625,1
codes,humanoid-walk,626000.0,30974.72669816017,764.2969970703125,1
codes,humanoid-walk,651000.0,32218.79829692841,774.860595703125,1
codes,humanoid-walk,676000.0,33459.63287496567,761.3483276367188,1
codes,humanoid-walk,701000.0,34701.11258172989,745.7494506835938,1
codes,humanoid-walk,726000.0,35940.121792554855,754.512939453125,1
codes,humanoid-walk,751000.0,37173.57269001007,844.2783203125,1
codes,humanoid-walk,776000.0,38415.43824481964,801.6528930664062,1
codes,humanoid-walk,801000.0,39658.38836526871,843.2577514648438,1
codes,humanoid-walk,826000.0,40898.85980844498,863.1964721679688,1
codes,humanoid-walk,851000.0,42141.87209939957,848.0975952148438,1
codes,humanoid-walk,876000.0,43383.50095629692,865.3163452148438,1
codes,humanoid-walk,901000.0,44616.467943668365,855.693359375,1
codes,humanoid-walk,926000.0,45851.9741396904,849.3424072265625,1
codes,humanoid-walk,951000.0,47089.56305670738,871.6843872070312,1
codes,humanoid-walk,976000.0,48326.28118634224,876.1912231445312,1
codes,humanoid-walk,1001000.0,49564.07875585556,887.4367065429688,1
codes,humanoid-walk,1026000.0,50800.13319802284,889.3648681640625,1
codes,humanoid-walk,1051000.0,52038.40697288513,866.43896484375,1
codes,humanoid-walk,1076000.0,53276.47485613823,871.1953125,1
codes,humanoid-walk,1101000.0,54517.62859535217,903.3494262695312,1
codes,humanoid-walk,1126000.0,55759.89722061157,876.8527221679688,1
codes,humanoid-walk,1151000.0,57000.281764507294,865.6762084960938,1
codes,humanoid-walk,1176000.0,58241.84401535988,884.6407470703125,1
codes,humanoid-walk,1201000.0,59486.231791973114,888.6232299804688,1
codes,humanoid-walk,1226000.0,60725.37213611603,879.7147827148438,1
codes,humanoid-walk,1251000.0,61964.135390520096,868.18896484375,1
codes,humanoid-walk,1276000.0,63207.20794177055,896.97900390625,1
codes,humanoid-walk,1301000.0,64443.3375043869,879.8991088867188,1
codes,humanoid-walk,1326000.0,65685.47181129456,899.22216796875,1
codes,humanoid-walk,1351000.0,66925.02862882614,867.3244018554688,1
codes,humanoid-walk,1376000.0,68159.89080476761,895.2478637695312,1
codes,humanoid-walk,1401000.0,69402.5578930378,901.9619140625,1
codes,humanoid-walk,1426000.0,70643.70711708069,907.5277709960938,1
codes,humanoid-walk,1451000.0,71884.1119055748,908.5258178710938,1
codes,humanoid-walk,1476000.0,73123.02615356445,911.1253051757812,1
codes,humanoid-walk,1501000.0,74364.02394866943,915.6978759765624,1
codes,humanoid-walk,1526000.0,75608.85801911354,915.0924072265624,1
codes,humanoid-walk,1551000.0,76853.63602614403,906.0662231445312,1
codes,humanoid-walk,1576000.0,78089.02067565918,910.6671752929688,1
codes,humanoid-walk,1601000.0,79329.49912691116,904.7675170898438,1
codes,humanoid-walk,1626000.0,80565.43386435509,911.0498046875,1
codes,humanoid-walk,1651000.0,81805.22773432732,915.47509765625,1
codes,humanoid-walk,1676000.0,83050.95594263077,907.9415893554688,1
codes,humanoid-walk,1701000.0,84290.33934569359,920.6132202148438,1
codes,humanoid-walk,1726000.0,85531.6502251625,920.7158203125,1
codes,humanoid-walk,1751000.0,86774.39208483696,922.3417358398438,1
codes,humanoid-walk,1776000.0,88008.24098563194,919.58984375,1
codes,humanoid-walk,1801000.0,89251.26864409447,905.7127075195312,1
codes,humanoid-walk,1826000.0,90493.3295557499,918.2314453125,1
codes,humanoid-walk,1851000.0,91731.2872595787,920.3341064453124,1
codes,humanoid-walk,1876000.0,92968.68189120293,923.0128784179688,1
codes,humanoid-walk,1901000.0,94208.6918475628,922.11474609375,1
codes,humanoid-walk,1926000.0,95449.0957994461,923.2229614257812,1
codes,humanoid-walk,1951000.0,96687.52173733713,915.9796142578124,1
codes,humanoid-walk,1976000.0,97932.21295881271,910.7853393554688,1
codes,humanoid-walk,2001000.0,99173.65533542632,924.0363159179688,1
codes,humanoid-walk,2026000.0,100411.3770225048,921.7097778320312,1
codes,humanoid-walk,2051000.0,101656.1942820549,927.19970703125,1
codes,humanoid-walk,2076000.0,102900.76803541183,926.1371459960938,1
codes,humanoid-walk,2101000.0,104138.9665389061,910.0505981445312,1
codes,humanoid-walk,2126000.0,105377.94788813592,923.8640747070312,1
codes,humanoid-walk,2151000.0,106624.35141158104,918.9326171875,1
codes,humanoid-walk,2176000.0,107863.59504008292,922.1935424804688,1
codes,humanoid-walk,2201000.0,109108.18261528017,917.6908569335938,1
codes,humanoid-walk,2226000.0,110349.51780486108,919.6433715820312,1
codes,humanoid-walk,2251000.0,111590.4018034935,930.8357543945312,1
codes,humanoid-walk,2276000.0,112829.0631928444,916.38818359375,1
codes,humanoid-walk,2301000.0,114067.16948914528,922.60986328125,1
codes,humanoid-walk,2326000.0,115306.16223597528,926.4724731445312,1
codes,humanoid-walk,2351000.0,116549.135191679,924.4990234375,1
codes,humanoid-walk,2376000.0,117791.79898905754,925.46923828125,1
codes,humanoid-walk,2401000.0,119033.96867656708,921.1282348632812,1
codes,humanoid-walk,2426000.0,120272.99910092354,928.6936645507812,1
codes,humanoid-walk,2451000.0,121513.69649505617,920.3263549804688,1
codes,humanoid-walk,2476000.0,122756.93526816368,928.5863647460938,1
codes,humanoid-walk,2501000.0,123996.1948723793,923.8603515625,1
codes,humanoid-walk,2526000.0,125235.7267448902,925.8255004882812,1
codes,humanoid-walk,2551000.0,126475.29429125786,927.3870239257812,1
codes,humanoid-walk,2576000.0,127715.56285572052,923.7888793945312,1
codes,humanoid-walk,2601000.0,128956.32551550864,922.3275756835938,1
codes,humanoid-walk,2626000.0,130195.71716928482,919.7560424804688,1
codes,humanoid-walk,2651000.0,131431.70769023895,920.8203125,1
codes,humanoid-walk,2676000.0,132676.34298038483,918.7177734375,1
codes,humanoid-walk,2701000.0,133919.42685127258,924.2492065429688,1
codes,humanoid-walk,2726000.0,135157.31783676147,926.1138916015624,1
codes,humanoid-walk,2751000.0,136398.167001009,923.58203125,1
codes,humanoid-walk,2776000.0,137640.50495433807,926.63720703125,1
codes,humanoid-walk,2801000.0,138878.3034851551,928.7044067382812,1
codes,humanoid-walk,2826000.0,140118.1782002449,915.5615234375,1
codes,humanoid-walk,2851000.0,141361.2626926899,923.146484375,1
codes,humanoid-walk,2876000.0,142599.84661316872,932.0416259765624,1
codes,humanoid-walk,2901000.0,143840.07300639153,926.9019775390624,1
codes,humanoid-walk,2926000.0,145080.37511110306,928.6537475585938,1
codes,humanoid-walk,2951000.0,146321.75997424126,916.5205078125,1
codes,humanoid-walk,2976000.0,147562.54610061646,928.4832153320312,1
codes,humanoid-walk,3001000.0,148800.33073067665,922.8408203125,1
codes,humanoid-walk,3026000.0,150039.84371638298,929.4461059570312,1
codes,humanoid-walk,3051000.0,151276.78989624977,923.8517456054688,1
codes,humanoid-walk,3076000.0,152518.0451593399,921.06298828125,1
codes,humanoid-walk,3101000.0,153756.67906975746,928.5319213867188,1
codes,humanoid-walk,3126000.0,154992.90877056122,920.7687377929688,1
codes,humanoid-walk,3151000.0,156234.40275859833,931.9112548828124,1
codes,humanoid-walk,3176000.0,157474.03769254684,932.25439453125,1
codes,humanoid-walk,3201000.0,158710.29754638672,930.4610595703124,1
codes,humanoid-walk,3226000.0,159946.55015349388,922.9861450195312,1
codes,humanoid-walk,3251000.0,161185.40089702606,930.201171875,1
codes,humanoid-walk,3276000.0,162428.95606422424,924.7486572265624,1
codes,humanoid-walk,3301000.0,163667.96555876732,913.806640625,1
codes,humanoid-walk,3326000.0,164910.0944314003,922.0877075195312,1
codes,humanoid-walk,3351000.0,166149.17744231224,927.677734375,1
codes,humanoid-walk,1000.0,108.30054020881651,0.9136838912963868,2
codes,humanoid-walk,26000.0,1204.1175243854525,1.184466004371643,2
codes,humanoid-walk,51000.0,2468.5122945308685,1.251102089881897,2
codes,humanoid-walk,76000.0,3722.6535227298737,1.2605208158493042,2
codes,humanoid-walk,101000.0,4967.3257439136505,0.9525214433670044,2
codes,humanoid-walk,126000.0,6205.750117301941,2.8470380306243896,2
codes,humanoid-walk,151000.0,7445.740559101105,12.932011604309082,2
codes,humanoid-walk,176000.0,8685.692907094955,48.0966911315918,2
codes,humanoid-walk,201000.0,9924.38133072853,86.18962860107422,2
codes,humanoid-walk,226000.0,11166.401825666428,105.5059585571289,2
codes,humanoid-walk,251000.0,12412.29259800911,148.1157684326172,2
codes,humanoid-walk,276000.0,13653.105390071869,188.98355102539065,2
codes,humanoid-walk,301000.0,14890.651408433914,213.7475128173828,2
codes,humanoid-walk,326000.0,16131.08727002144,251.39024353027344,2
codes,humanoid-walk,351000.0,17369.14882993698,275.1600341796875,2
codes,humanoid-walk,376000.0,18608.80172920227,318.3050231933594,2
codes,humanoid-walk,401000.0,19853.188879728317,361.6802673339844,2
codes,humanoid-walk,426000.0,21095.017281532288,442.1593933105469,2
codes,humanoid-walk,451000.0,22345.258993387222,464.6329040527344,2
codes,humanoid-walk,476000.0,23587.117702245712,476.25634765625,2
codes,humanoid-walk,501000.0,24828.451050519943,591.5848388671875,2
codes,humanoid-walk,526000.0,26071.390281915665,604.6143188476562,2
codes,humanoid-walk,551000.0,27317.00532412529,621.8247680664062,2
codes,humanoid-walk,576000.0,28552.116933107376,698.4498291015625,2
codes,humanoid-walk,601000.0,29792.066097974777,746.2066040039062,2
codes,humanoid-walk,626000.0,31032.92875218391,783.0599975585938,2
codes,humanoid-walk,651000.0,32277.05035471916,803.7042846679688,2
codes,humanoid-walk,676000.0,33521.791754961014,849.2779541015625,2
codes,humanoid-walk,701000.0,34765.102509737015,866.1464233398438,2
codes,humanoid-walk,726000.0,36007.84396314621,858.3764038085938,2
codes,humanoid-walk,751000.0,37250.208906412125,865.0494384765625,2
codes,humanoid-walk,776000.0,38489.08919811249,884.9857788085938,2
codes,humanoid-walk,801000.0,39734.248509168625,859.95703125,2
codes,humanoid-walk,826000.0,40969.56420445442,893.2639770507812,2
codes,humanoid-walk,851000.0,42210.73106074333,880.5302734375,2
codes,humanoid-walk,876000.0,43456.31612229347,890.3819580078125,2
codes,humanoid-walk,901000.0,44697.72856426239,885.4052734375,2
codes,humanoid-walk,926000.0,45940.77271223068,889.4892578125,2
codes,humanoid-walk,951000.0,47186.64104628563,886.01318359375,2
codes,humanoid-walk,976000.0,48423.826934576035,885.7486572265625,2
codes,humanoid-walk,1001000.0,49663.589641571045,875.92333984375,2
codes,humanoid-walk,1026000.0,50906.265953063965,899.2447509765625,2
codes,humanoid-walk,1051000.0,52150.36721897125,894.6900634765625,2
codes,humanoid-walk,1076000.0,53391.44419288635,903.1649780273438,2
codes,humanoid-walk,1101000.0,54634.720098018646,897.9627075195312,2
codes,humanoid-walk,1126000.0,55870.925431251526,902.1103515625,2
codes,humanoid-walk,1151000.0,57109.04368185997,873.2443237304688,2
codes,humanoid-walk,1176000.0,58349.817454338074,899.0699462890625,2
codes,humanoid-walk,1201000.0,59592.569304943085,912.6869506835938,2
codes,humanoid-walk,1226000.0,60831.3287858963,903.99365234375,2
codes,humanoid-walk,1251000.0,62071.85093283653,898.7658081054688,2
codes,humanoid-walk,1276000.0,63317.76832485199,920.849609375,2
codes,humanoid-walk,1301000.0,64561.804077625275,929.8030395507812,2
codes,humanoid-walk,1326000.0,65800.71909403801,905.97021484375,2
codes,humanoid-walk,1351000.0,67047.93271422386,902.345703125,2
codes,humanoid-walk,1376000.0,68294.15412783623,915.5087890625,2
codes,humanoid-walk,1401000.0,69543.6273150444,918.83837890625,2
codes,humanoid-walk,1426000.0,70790.37260270119,913.5651245117188,2
codes,humanoid-walk,1451000.0,72035.14588665962,911.5572509765624,2
codes,humanoid-walk,1476000.0,73292.1360065937,907.7786254882812,2
codes,humanoid-walk,1501000.0,74537.44516706467,916.5150756835938,2
codes,humanoid-walk,1526000.0,75784.71089744568,918.3666381835938,2
codes,humanoid-walk,1551000.0,77028.38809037209,926.0027465820312,2
codes,humanoid-walk,1576000.0,78279.55552339554,925.0098876953124,2
codes,humanoid-walk,1601000.0,79525.03577041626,926.8054809570312,2
