agent,env,env_step,episode_reward,episode_success,seed
Deterministic-MSE,walker-walk,326000.0,967.1535034179688,,1
Deterministic-MSE,walker-walk,351000.0,973.3209228515624,,1
Deterministic-MSE,walker-walk,376000.0,970.6026611328124,,1
Deterministic-MSE,walker-walk,401000.0,961.9013061523438,,1
Deterministic-MSE,walker-walk,426000.0,973.5736694335938,,1
Deterministic-MSE,walker-walk,451000.0,959.8629150390624,,1
Deterministic-MSE,walker-walk,476000.0,965.9894409179688,,1
Deterministic-MSE,walker-walk,501000.0,977.6156616210938,,1
Deterministic-MSE,walker-walk,526000.0,967.3934936523438,,1
Deterministic-MSE,walker-walk,551000.0,975.8642578125,,1
Deterministic-MSE,walker-walk,576000.0,979.2771606445312,,1
Deterministic-MSE,walker-walk,601000.0,973.7553100585938,,1
Deterministic-MSE,walker-walk,626000.0,972.0712890625,,1
Deterministic-MSE,walker-walk,651000.0,976.3142700195312,,1
Deterministic-MSE,walker-walk,676000.0,974.2234497070312,,1
Deterministic-MSE,walker-walk,701000.0,974.65185546875,,1
Deterministic-MSE,walker-walk,726000.0,975.5411376953124,,1
Deterministic-MSE,walker-walk,751000.0,974.6564331054688,,1
Deterministic-MSE,walker-walk,776000.0,975.9904174804688,,1
Deterministic-MSE,walker-walk,801000.0,974.05615234375,,1
Deterministic-MSE,walker-walk,826000.0,980.1222534179688,,1
Deterministic-MSE,walker-walk,851000.0,972.4454956054688,,1
Deterministic-MSE,walker-walk,876000.0,979.7223510742188,,1
Deterministic-MSE,walker-walk,901000.0,980.17138671875,,1
Deterministic-MSE,walker-walk,926000.0,970.9959106445312,,1
Deterministic-MSE,walker-walk,951000.0,986.9732666015624,,1
Deterministic-MSE,walker-walk,976000.0,976.3322143554688,,1
Deterministic-MSE,walker-walk,1001000.0,973.6659545898438,,1
Deterministic-MSE,walker-walk,1026000.0,979.5011596679688,,1
Deterministic-MSE,walker-walk,1051000.0,968.58203125,,1
Deterministic-MSE,walker-walk,1076000.0,978.7271728515624,,1
Deterministic-MSE,walker-walk,1101000.0,973.9671020507812,,1
Deterministic-MSE,walker-walk,1126000.0,979.0949096679688,,1
Deterministic-MSE,walker-walk,1151000.0,974.30029296875,,1
Deterministic-MSE,walker-walk,1176000.0,975.1392822265624,,1
Deterministic-MSE,walker-walk,1201000.0,978.6906127929688,,1
Deterministic-MSE,walker-walk,1226000.0,976.7586059570312,,1
Deterministic-MSE,walker-walk,1251000.0,972.9525756835938,,1
Deterministic-MSE,walker-walk,1276000.0,974.4920043945312,,1
Deterministic-MSE,walker-walk,1301000.0,979.2926635742188,,1
Deterministic-MSE,walker-walk,1326000.0,980.4010620117188,,1
Deterministic-MSE,walker-walk,1351000.0,967.2538452148438,,1
Deterministic-MSE,walker-walk,1376000.0,983.4888916015624,,1
Deterministic-MSE,walker-walk,1401000.0,978.62744140625,,1
Deterministic-MSE,walker-walk,1426000.0,972.8634033203124,,1
Deterministic-MSE,walker-walk,1451000.0,978.5645751953124,,1
Deterministic-MSE,walker-walk,1476000.0,979.1456909179688,,1
Deterministic-MSE,walker-walk,1501000.0,974.7052001953124,,1
Deterministic-MSE,walker-walk,1526000.0,982.9548950195312,,1
Deterministic-MSE,walker-walk,1551000.0,978.3693237304688,,1
Deterministic-MSE,walker-walk,1576000.0,978.0502319335938,,1
Deterministic-MSE,walker-walk,1601000.0,976.6508178710938,,1
Deterministic-MSE,walker-walk,1626000.0,978.2345581054688,,1
Deterministic-MSE,walker-walk,1651000.0,980.7376098632812,,1
Deterministic-MSE,walker-walk,1676000.0,982.6893920898438,,1
Deterministic-MSE,walker-walk,1701000.0,978.4213256835938,,1
Deterministic-MSE,walker-walk,1726000.0,980.4959106445312,,1
Deterministic-MSE,walker-walk,1751000.0,983.8309936523438,,1
Deterministic-MSE,walker-walk,1776000.0,982.0403442382812,,1
Deterministic-MSE,walker-walk,1801000.0,984.09814453125,,1
Deterministic-MSE,walker-walk,1826000.0,978.1515502929688,,1
Deterministic-MSE,walker-walk,1851000.0,981.3168334960938,,1
Deterministic-MSE,walker-walk,1876000.0,981.2496337890624,,1
Deterministic-MSE,walker-walk,1901000.0,985.5505981445312,,1
Deterministic-MSE,walker-walk,1926000.0,975.6375122070312,,1
Deterministic-MSE,walker-walk,1951000.0,984.1168212890624,,1
Deterministic-MSE,walker-walk,1976000.0,974.3870239257812,,1
Deterministic-MSE,walker-walk,1000.0,66.2607650756836,,2
Deterministic-MSE,walker-walk,26000.0,195.2821807861328,,2
Deterministic-MSE,walker-walk,51000.0,750.0343627929688,,2
Deterministic-MSE,walker-walk,76000.0,930.1715698242188,,2
Deterministic-MSE,walker-walk,101000.0,946.5419311523438,,2
Deterministic-MSE,walker-walk,126000.0,963.0416870117188,,2
Deterministic-MSE,walker-walk,151000.0,953.1115112304688,,2
Deterministic-MSE,walker-walk,176000.0,964.4951171875,,2
Deterministic-MSE,walker-walk,201000.0,961.9999389648438,,2
Deterministic-MSE,walker-walk,226000.0,960.1005249023438,,2
Deterministic-MSE,walker-walk,251000.0,950.93994140625,,2
Deterministic-MSE,walker-walk,276000.0,973.9515991210938,,2
Deterministic-MSE,walker-walk,301000.0,944.1129760742188,,2
Deterministic-MSE,walker-walk,326000.0,966.2117309570312,,2
Deterministic-MSE,walker-walk,351000.0,967.716796875,,2
Deterministic-MSE,walker-walk,376000.0,974.8045043945312,,2
Deterministic-MSE,walker-walk,401000.0,974.9252319335938,,2
Deterministic-MSE,walker-walk,426000.0,962.6710205078124,,2
Deterministic-MSE,walker-walk,451000.0,966.0546875,,2
Deterministic-MSE,walker-walk,476000.0,973.9352416992188,,2
Deterministic-MSE,walker-walk,501000.0,979.1282348632812,,2
Deterministic-MSE,walker-walk,526000.0,976.1002197265624,,2
Deterministic-MSE,walker-walk,551000.0,972.7765502929688,,2
Deterministic-MSE,walker-walk,576000.0,983.423828125,,2
Deterministic-MSE,walker-walk,601000.0,980.1212768554688,,2
Deterministic-MSE,walker-walk,626000.0,977.8336181640624,,2
Deterministic-MSE,walker-walk,651000.0,987.5596923828124,,2
Deterministic-MSE,walker-walk,676000.0,981.0684814453124,,2
Deterministic-MSE,walker-walk,701000.0,981.6011962890624,,2
Deterministic-MSE,walker-walk,726000.0,975.5730590820312,,2
Deterministic-MSE,walker-walk,751000.0,971.1982421875,,2
Deterministic-MSE,walker-walk,776000.0,964.1238403320312,,2
Deterministic-MSE,walker-walk,801000.0,973.2380981445312,,2
Deterministic-MSE,walker-walk,826000.0,977.6918334960938,,2
Deterministic-MSE,walker-walk,851000.0,972.6237182617188,,2
Deterministic-MSE,walker-walk,876000.0,983.4218139648438,,2
Deterministic-MSE,walker-walk,901000.0,980.02880859375,,2
Deterministic-MSE,walker-walk,926000.0,974.9389038085938,,2
Deterministic-MSE,walker-walk,951000.0,981.19140625,,2
Deterministic-MSE,walker-walk,976000.0,976.3451538085938,,2
Deterministic-MSE,walker-walk,1001000.0,978.7890625,,2
Deterministic-MSE,walker-walk,1026000.0,982.4595947265624,,2
Deterministic-MSE,walker-walk,1051000.0,977.1864624023438,,2
Deterministic-MSE,walker-walk,1076000.0,973.8619384765624,,2
Deterministic-MSE,walker-walk,1101000.0,981.3814697265624,,2
Deterministic-MSE,walker-walk,1126000.0,973.6809692382812,,2
Deterministic-MSE,walker-walk,1151000.0,978.9420776367188,,2
Deterministic-MSE,walker-walk,1176000.0,985.7086181640624,,2
Deterministic-MSE,walker-walk,1201000.0,977.8916015625,,2
Deterministic-MSE,walker-walk,1226000.0,981.9672241210938,,2
Deterministic-MSE,walker-walk,1251000.0,979.7470703125,,2
Deterministic-MSE,walker-walk,1276000.0,978.3078002929688,,2
Deterministic-MSE,walker-walk,1301000.0,972.5362548828124,,2
Deterministic-MSE,walker-walk,1326000.0,977.8084106445312,,2
Deterministic-MSE,walker-walk,1351000.0,981.0576171875,,2
Deterministic-MSE,walker-walk,1376000.0,977.5502319335938,,2
Deterministic-MSE,walker-walk,1401000.0,979.01220703125,,2
Deterministic-MSE,walker-walk,1426000.0,986.0097045898438,,2
Deterministic-MSE,walker-walk,1451000.0,980.5972900390624,,2
Deterministic-MSE,walker-walk,1476000.0,977.9464721679688,,2
Deterministic-MSE,walker-walk,1501000.0,974.6688842773438,,2
Deterministic-MSE,walker-walk,1526000.0,969.2413940429688,,2
Deterministic-MSE,walker-walk,1551000.0,976.7859497070312,,2
Deterministic-MSE,walker-walk,1576000.0,974.6928100585938,,2
Deterministic-MSE,walker-walk,1601000.0,977.6032104492188,,2
Deterministic-MSE,walker-walk,1626000.0,977.1925659179688,,2
Deterministic-MSE,walker-walk,1651000.0,981.740234375,,2
Deterministic-MSE,walker-walk,1676000.0,979.9974975585938,,2
Deterministic-MSE,walker-walk,1701000.0,980.3001098632812,,2
Deterministic-MSE,walker-walk,1726000.0,982.2488403320312,,2
Deterministic-MSE,walker-walk,1751000.0,981.4135131835938,,2
Deterministic-MSE,walker-walk,1776000.0,982.0997924804688,,2
Deterministic-MSE,walker-walk,1801000.0,977.1307983398438,,2
Deterministic-MSE,walker-walk,1826000.0,983.01025390625,,2
Deterministic-MSE,walker-walk,1851000.0,979.2968139648438,,2
Deterministic-MSE,walker-walk,1876000.0,979.2047119140624,,2
Deterministic-MSE,walker-walk,1901000.0,977.8331298828124,,2
Deterministic-MSE,walker-walk,1926000.0,982.1597900390624,,2
Deterministic-MSE,walker-walk,1951000.0,977.3687744140624,,2
Deterministic-MSE,walker-walk,1976000.0,973.9856567382812,,2
Deterministic-MSE,humanoid-walk,1000.0,1.0647872686386108,,0
Deterministic-MSE,humanoid-walk,26000.0,0.906092643737793,,0
Deterministic-MSE,humanoid-walk,51000.0,1.542981505393982,,0
Deterministic-MSE,humanoid-walk,76000.0,1.2552824020385742,,0
Deterministic-MSE,humanoid-walk,101000.0,0.9723398089408876,,0
Deterministic-MSE,humanoid-walk,126000.0,1.23236882686615,,0
Deterministic-MSE,humanoid-walk,151000.0,1.2014530897140503,,0
Deterministic-MSE,humanoid-walk,176000.0,1.074177384376526,,0
Deterministic-MSE,humanoid-walk,201000.0,1.2260839939117432,,0
Deterministic-MSE,humanoid-walk,226000.0,1.6523468494415283,,0
Deterministic-MSE,humanoid-walk,251000.0,1.268466234207153,,0
Deterministic-MSE,humanoid-walk,276000.0,1.2942293882369995,,0
Deterministic-MSE,humanoid-walk,301000.0,1.2116634845733645,,0
Deterministic-MSE,humanoid-walk,326000.0,1.3005691766738892,,0
Deterministic-MSE,humanoid-walk,351000.0,1.4690735340118408,,0
Deterministic-MSE,humanoid-walk,376000.0,1.409897804260254,,0
Deterministic-MSE,humanoid-walk,401000.0,1.148767352104187,,0
Deterministic-MSE,humanoid-walk,426000.0,1.0760618448257446,,0
Deterministic-MSE,humanoid-walk,451000.0,5.808776378631592,,0
Deterministic-MSE,humanoid-walk,476000.0,14.277974128723145,,0
Deterministic-MSE,humanoid-walk,501000.0,98.67692565917967,,0
Deterministic-MSE,humanoid-walk,526000.0,58.230262756347656,,0
Deterministic-MSE,humanoid-walk,551000.0,16.538013458251953,,0
Deterministic-MSE,humanoid-walk,576000.0,54.7457389831543,,0
Deterministic-MSE,humanoid-walk,601000.0,58.79925537109375,,0
Deterministic-MSE,humanoid-walk,626000.0,139.3211212158203,,0
Deterministic-MSE,humanoid-walk,651000.0,44.91487503051758,,0
Deterministic-MSE,humanoid-walk,676000.0,92.71360778808594,,0
Deterministic-MSE,humanoid-walk,701000.0,86.36724853515625,,0
Deterministic-MSE,humanoid-walk,726000.0,99.9891128540039,,0
Deterministic-MSE,humanoid-walk,751000.0,145.84764099121094,,0
Deterministic-MSE,humanoid-walk,776000.0,124.78346252441406,,0
Deterministic-MSE,humanoid-walk,801000.0,213.7668304443359,,0
Deterministic-MSE,humanoid-walk,826000.0,247.5189514160156,,0
Deterministic-MSE,humanoid-walk,851000.0,284.3285827636719,,0
Deterministic-MSE,humanoid-walk,876000.0,291.1809387207031,,0
Deterministic-MSE,humanoid-walk,901000.0,326.3844909667969,,0
Deterministic-MSE,humanoid-walk,926000.0,369.4006652832031,,0
Deterministic-MSE,humanoid-walk,951000.0,376.67144775390625,,0
Deterministic-MSE,humanoid-walk,976000.0,251.2107696533203,,0
Deterministic-MSE,humanoid-walk,1001000.0,284.4664611816406,,0
Deterministic-MSE,humanoid-walk,1026000.0,232.1339111328125,,0
Deterministic-MSE,humanoid-walk,1051000.0,274.4200134277344,,0
Deterministic-MSE,humanoid-walk,1076000.0,376.382568359375,,0
Deterministic-MSE,humanoid-walk,1101000.0,412.3455200195313,,0
Deterministic-MSE,humanoid-walk,1126000.0,429.9793090820313,,0
Deterministic-MSE,humanoid-walk,1151000.0,335.88861083984375,,0
Deterministic-MSE,humanoid-walk,1176000.0,351.307861328125,,0
Deterministic-MSE,humanoid-walk,1201000.0,320.5574645996094,,0
Deterministic-MSE,humanoid-walk,1226000.0,329.74273681640625,,0
Deterministic-MSE,humanoid-walk,1251000.0,306.1204528808594,,0
Deterministic-MSE,humanoid-walk,1276000.0,387.7610778808594,,0
Deterministic-MSE,humanoid-walk,1301000.0,459.9392700195313,,0
Deterministic-MSE,humanoid-walk,1326000.0,425.9714965820313,,0
Deterministic-MSE,humanoid-walk,1351000.0,378.1643676757813,,0
Deterministic-MSE,humanoid-walk,1376000.0,401.6114501953125,,0
Deterministic-MSE,humanoid-walk,1401000.0,434.1419067382813,,0
Deterministic-MSE,humanoid-walk,1426000.0,331.4592590332031,,0
Deterministic-MSE,humanoid-walk,1451000.0,376.5630187988281,,0
Deterministic-MSE,humanoid-walk,1476000.0,334.24871826171875,,0
Deterministic-MSE,humanoid-walk,1501000.0,355.7456359863281,,0
Deterministic-MSE,humanoid-walk,1526000.0,301.6678161621094,,0
Deterministic-MSE,humanoid-walk,1551000.0,418.3697204589844,,0
Deterministic-MSE,humanoid-walk,1576000.0,393.3631896972656,,0
Deterministic-MSE,humanoid-walk,1601000.0,440.5789184570313,,0
Deterministic-MSE,humanoid-walk,1626000.0,392.0312805175781,,0
Deterministic-MSE,humanoid-walk,1651000.0,422.3138122558594,,0
Deterministic-MSE,humanoid-walk,1676000.0,458.7867126464844,,0
Deterministic-MSE,humanoid-walk,1701000.0,330.03131103515625,,0
Deterministic-MSE,humanoid-walk,1726000.0,318.6211853027344,,0
Deterministic-MSE,humanoid-walk,1751000.0,229.37510681152344,,0
Deterministic-MSE,humanoid-walk,1776000.0,217.7144012451172,,0
Deterministic-MSE,humanoid-walk,1801000.0,281.8376159667969,,0
Deterministic-MSE,humanoid-walk,1826000.0,290.7086486816406,,0
Deterministic-MSE,humanoid-walk,1851000.0,427.7367248535156,,0
Deterministic-MSE,humanoid-walk,1876000.0,350.4139709472656,,0
Deterministic-MSE,humanoid-walk,1901000.0,314.3164978027344,,0
Deterministic-MSE,humanoid-walk,1926000.0,426.3157348632813,,0
Deterministic-MSE,humanoid-walk,1951000.0,374.0003051757813,,0
Deterministic-MSE,humanoid-walk,1976000.0,200.59915161132812,,0
Deterministic-MSE,humanoid-walk,2001000.0,121.44183349609376,,0
Deterministic-MSE,humanoid-walk,2026000.0,64.3966064453125,,0
Deterministic-MSE,humanoid-walk,2051000.0,230.44664001464844,,0
Deterministic-MSE,humanoid-walk,2076000.0,335.78125,,0
Deterministic-MSE,humanoid-walk,2101000.0,324.635986328125,,0
Deterministic-MSE,humanoid-walk,1000.0,1.5646620988845823,,1
Deterministic-MSE,humanoid-walk,26000.0,1.336570382118225,,1
Deterministic-MSE,humanoid-walk,51000.0,0.823464572429657,,1
Deterministic-MSE,humanoid-walk,76000.0,1.3588093519210815,,1
Deterministic-MSE,humanoid-walk,101000.0,1.649753451347351,,1
Deterministic-MSE,humanoid-walk,126000.0,1.467643141746521,,1
Deterministic-MSE,humanoid-walk,151000.0,1.4858039617538452,,1
Deterministic-MSE,humanoid-walk,176000.0,1.459064483642578,,1
Deterministic-MSE,humanoid-walk,201000.0,1.2894701957702637,,1
Deterministic-MSE,humanoid-walk,226000.0,1.5984443426132202,,1
Deterministic-MSE,humanoid-walk,251000.0,1.0995608568191528,,1
Deterministic-MSE,humanoid-walk,276000.0,1.446712851524353,,1
Deterministic-MSE,humanoid-walk,301000.0,1.4448879957199097,,1
Deterministic-MSE,humanoid-walk,326000.0,1.408722758293152,,1
Deterministic-MSE,humanoid-walk,351000.0,1.481051683425903,,1
Deterministic-MSE,humanoid-walk,376000.0,1.6962445974349976,,1
Deterministic-MSE,humanoid-walk,401000.0,1.5560702085494995,,1
Deterministic-MSE,humanoid-walk,426000.0,1.12460196018219,,1
Deterministic-MSE,humanoid-walk,451000.0,1.5445832014083862,,1
Deterministic-MSE,humanoid-walk,476000.0,1.7624638080596924,,1
Deterministic-MSE,humanoid-walk,501000.0,1.1068744659423828,,1
Deterministic-MSE,humanoid-walk,526000.0,1.4657846689224243,,1
Deterministic-MSE,humanoid-walk,551000.0,1.270079493522644,,1
Deterministic-MSE,humanoid-walk,576000.0,8.945116996765137,,1
Deterministic-MSE,humanoid-walk,601000.0,52.233131408691406,,1
Deterministic-MSE,humanoid-walk,626000.0,47.73134231567383,,1
Deterministic-MSE,humanoid-walk,651000.0,147.01597595214844,,1
Deterministic-MSE,humanoid-walk,676000.0,87.73602294921875,,1
Deterministic-MSE,humanoid-walk,701000.0,42.29139709472656,,1
Deterministic-MSE,humanoid-walk,726000.0,96.87765502929688,,1
Deterministic-MSE,humanoid-walk,751000.0,111.2450942993164,,1
Deterministic-MSE,humanoid-walk,776000.0,177.3778839111328,,1
Deterministic-MSE,humanoid-walk,801000.0,158.35421752929688,,1
Deterministic-MSE,humanoid-walk,826000.0,205.0736083984375,,1
Deterministic-MSE,humanoid-walk,851000.0,217.43765258789065,,1
Deterministic-MSE,humanoid-walk,876000.0,209.36474609375,,1
Deterministic-MSE,humanoid-walk,901000.0,239.5857696533203,,1
Deterministic-MSE,humanoid-walk,926000.0,200.31417846679688,,1
Deterministic-MSE,humanoid-walk,951000.0,199.03091430664065,,1
Deterministic-MSE,humanoid-walk,976000.0,186.5316619873047,,1
Deterministic-MSE,humanoid-walk,1001000.0,265.9344177246094,,1
Deterministic-MSE,humanoid-walk,1026000.0,252.2705078125,,1
Deterministic-MSE,humanoid-walk,1051000.0,259.45428466796875,,1
Deterministic-MSE,humanoid-walk,1076000.0,287.63946533203125,,1
Deterministic-MSE,humanoid-walk,1101000.0,261.7568054199219,,1
Deterministic-MSE,humanoid-walk,1126000.0,355.27581787109375,,1
Deterministic-MSE,humanoid-walk,1151000.0,322.05462646484375,,1
Deterministic-MSE,humanoid-walk,1176000.0,347.0711975097656,,1
Deterministic-MSE,humanoid-walk,1201000.0,314.13677978515625,,1
Deterministic-MSE,humanoid-walk,1226000.0,203.3291778564453,,1
Deterministic-MSE,humanoid-walk,1251000.0,165.50486755371094,,1
Deterministic-MSE,humanoid-walk,1276000.0,184.36917114257812,,1
Deterministic-MSE,humanoid-walk,1301000.0,219.8795928955078,,1
Deterministic-MSE,humanoid-walk,1326000.0,273.46240234375,,1
Deterministic-MSE,humanoid-walk,1351000.0,309.1094055175781,,1
Deterministic-MSE,humanoid-walk,1376000.0,364.6040954589844,,1
Deterministic-MSE,humanoid-walk,1401000.0,380.7597351074219,,1
Deterministic-MSE,humanoid-walk,1426000.0,445.2807312011719,,1
Deterministic-MSE,humanoid-walk,1451000.0,509.3089294433594,,1
Deterministic-MSE,humanoid-walk,1476000.0,444.8653259277344,,1
Deterministic-MSE,humanoid-walk,1501000.0,452.0912170410156,,1
Deterministic-MSE,humanoid-walk,1526000.0,459.6656188964844,,1
Deterministic-MSE,humanoid-walk,1551000.0,344.3915100097656,,1
Deterministic-MSE,humanoid-walk,1576000.0,334.9450378417969,,1
Deterministic-MSE,humanoid-walk,1601000.0,422.8191833496094,,1
Deterministic-MSE,humanoid-walk,1626000.0,390.156005859375,,1
Deterministic-MSE,humanoid-walk,1651000.0,515.1517944335938,,1
Deterministic-MSE,humanoid-walk,1676000.0,477.5457458496094,,1
Deterministic-MSE,humanoid-walk,1701000.0,584.4339599609375,,1
Deterministic-MSE,humanoid-walk,1726000.0,585.8101806640625,,1
Deterministic-MSE,humanoid-walk,1751000.0,623.9631958007812,,1
Deterministic-MSE,humanoid-walk,1776000.0,605.4335327148438,,1
Deterministic-MSE,humanoid-walk,1801000.0,562.5217895507812,,1
Deterministic-MSE,humanoid-walk,1826000.0,461.6584167480469,,1
Deterministic-MSE,humanoid-walk,1851000.0,436.6163024902344,,1
Deterministic-MSE,humanoid-walk,1876000.0,567.8117065429688,,1
Deterministic-MSE,humanoid-walk,1901000.0,545.6466064453125,,1
Deterministic-MSE,humanoid-walk,1926000.0,493.3939514160156,,1
Deterministic-MSE,humanoid-walk,1951000.0,574.2976684570312,,1
Deterministic-MSE,humanoid-walk,1976000.0,599.4033813476562,,1
Deterministic-MSE,humanoid-walk,2001000.0,603.2717895507812,,1
Deterministic-MSE,humanoid-walk,2026000.0,670.634765625,,1
Deterministic-MSE,humanoid-walk,2051000.0,611.9425048828125,,1
Deterministic-MSE,humanoid-walk,2076000.0,503.3525390625,,1
Deterministic-MSE,humanoid-walk,2101000.0,647.9899291992188,,1
Deterministic-MSE,humanoid-walk,2126000.0,478.85650634765625,,1
Deterministic-MSE,humanoid-walk,1000.0,1.3733829259872437,,2
Deterministic-MSE,humanoid-walk,26000.0,0.9603899121284484,,2
Deterministic-MSE,humanoid-walk,51000.0,1.80322265625,,2
Deterministic-MSE,humanoid-walk,76000.0,1.2912285327911377,,2
Deterministic-MSE,humanoid-walk,101000.0,0.6861786246299744,,2
Deterministic-MSE,humanoid-walk,126000.0,1.915172219276428,,2
Deterministic-MSE,humanoid-walk,151000.0,1.682010054588318,,2
Deterministic-MSE,humanoid-walk,176000.0,1.31846821308136,,2
