agent,env,env_step,episode_reward,seed
DCWM (ours),dog-run,2076000.0,566.6160278320312,3
DCWM (ours),dog-run,2101000.0,550.4564819335938,3
DCWM (ours),dog-run,2126000.0,550.6276245117188,3
DCWM (ours),dog-run,2151000.0,532.8892822265625,3
DCWM (ours),dog-run,2176000.0,562.8397827148438,3
DCWM (ours),dog-run,2201000.0,556.980224609375,3
DCWM (ours),dog-run,2226000.0,470.2166442871094,3
DCWM (ours),dog-run,2251000.0,517.4078979492188,3
DCWM (ours),dog-run,2276000.0,578.4303588867188,3
DCWM (ours),dog-run,2301000.0,563.3507080078125,3
DCWM (ours),dog-run,2326000.0,571.8069458007812,3
DCWM (ours),dog-run,2351000.0,557.92431640625,3
DCWM (ours),dog-run,2376000.0,560.7891845703125,3
DCWM (ours),dog-run,2401000.0,577.8551635742188,3
DCWM (ours),dog-run,2426000.0,587.9694213867188,3
DCWM (ours),dog-run,2451000.0,512.387939453125,3
DCWM (ours),dog-run,2476000.0,588.698486328125,3
DCWM (ours),dog-run,2501000.0,590.5304565429688,3
DCWM (ours),dog-run,2526000.0,578.0136108398438,3
DCWM (ours),reacher-hard,1000.0,0.2000000029802322,1
DCWM (ours),reacher-hard,26000.0,126.5999984741211,1
DCWM (ours),reacher-hard,51000.0,222.5,1
DCWM (ours),reacher-hard,76000.0,452.6000061035156,1
DCWM (ours),reacher-hard,101000.0,684.5,1
DCWM (ours),reacher-hard,126000.0,832.7000122070312,1
DCWM (ours),reacher-hard,151000.0,867.1000366210938,1
DCWM (ours),reacher-hard,176000.0,863.2000122070312,1
DCWM (ours),reacher-hard,201000.0,870.0,1
DCWM (ours),reacher-hard,226000.0,961.7000122070312,1
DCWM (ours),reacher-hard,251000.0,964.4000244140624,1
DCWM (ours),reacher-hard,276000.0,842.2999877929688,1
DCWM (ours),reacher-hard,301000.0,849.9000244140625,1
DCWM (ours),reacher-hard,326000.0,865.2000122070312,1
DCWM (ours),reacher-hard,351000.0,878.9000244140625,1
DCWM (ours),reacher-hard,376000.0,967.0,1
DCWM (ours),reacher-hard,401000.0,863.2999877929688,1
DCWM (ours),reacher-hard,426000.0,866.4000244140625,1
DCWM (ours),reacher-hard,451000.0,877.6000366210938,1
DCWM (ours),reacher-hard,476000.0,918.4000244140624,1
DCWM (ours),reacher-hard,501000.0,880.4000244140625,1
DCWM (ours),reacher-hard,526000.0,938.2999877929688,1
DCWM (ours),reacher-hard,551000.0,867.2999877929688,1
DCWM (ours),reacher-hard,576000.0,970.2999877929688,1
DCWM (ours),reacher-hard,601000.0,973.0,1
DCWM (ours),reacher-hard,626000.0,905.9000244140624,1
DCWM (ours),reacher-hard,651000.0,968.6000366210938,1
DCWM (ours),reacher-hard,676000.0,962.9000244140624,1
DCWM (ours),reacher-hard,701000.0,970.1000366210938,1
DCWM (ours),reacher-hard,726000.0,868.2999877929688,1
DCWM (ours),reacher-hard,751000.0,968.2000122070312,1
DCWM (ours),reacher-hard,776000.0,968.6000366210938,1
DCWM (ours),reacher-hard,801000.0,898.1000366210938,1
DCWM (ours),reacher-hard,826000.0,973.2000122070312,1
DCWM (ours),reacher-hard,851000.0,974.5,1
DCWM (ours),reacher-hard,876000.0,974.0,1
DCWM (ours),reacher-hard,901000.0,964.9000244140624,1
DCWM (ours),reacher-hard,926000.0,969.1000366210938,1
DCWM (ours),reacher-hard,951000.0,963.6000366210938,1
DCWM (ours),reacher-hard,976000.0,964.7999877929688,1
DCWM (ours),reacher-hard,1001000.0,973.1000366210938,1
DCWM (ours),reacher-hard,1026000.0,914.6000366210938,1
DCWM (ours),reacher-hard,1051000.0,855.9000244140625,1
DCWM (ours),reacher-hard,1076000.0,963.2999877929688,1
DCWM (ours),reacher-hard,1101000.0,925.1000366210938,1
DCWM (ours),reacher-hard,1126000.0,968.7000122070312,1
DCWM (ours),reacher-hard,1151000.0,976.7999877929688,1
DCWM (ours),reacher-hard,1176000.0,983.0,1
DCWM (ours),reacher-hard,1201000.0,963.4000244140624,1
DCWM (ours),reacher-hard,1226000.0,970.7000122070312,1
DCWM (ours),reacher-hard,1251000.0,983.4000244140624,1
DCWM (ours),reacher-hard,1276000.0,982.2999877929688,1
DCWM (ours),reacher-hard,1301000.0,980.7000122070312,1
DCWM (ours),reacher-hard,1326000.0,881.9000244140625,1
DCWM (ours),reacher-hard,1351000.0,970.4000244140624,1
DCWM (ours),reacher-hard,1376000.0,981.0,1
DCWM (ours),reacher-hard,1401000.0,975.9000244140624,1
DCWM (ours),reacher-hard,1426000.0,974.2999877929688,1
DCWM (ours),reacher-hard,1451000.0,872.7999877929688,1
DCWM (ours),reacher-hard,1476000.0,979.7999877929688,1
DCWM (ours),reacher-hard,1501000.0,964.6000366210938,1
DCWM (ours),reacher-hard,1526000.0,976.2000122070312,1
DCWM (ours),reacher-hard,1551000.0,980.7000122070312,1
DCWM (ours),reacher-hard,1576000.0,973.1000366210938,1
DCWM (ours),reacher-hard,1601000.0,978.2999877929688,1
DCWM (ours),reacher-hard,1626000.0,971.9000244140624,1
DCWM (ours),reacher-hard,1651000.0,978.0,1
DCWM (ours),reacher-hard,1676000.0,877.1000366210938,1
DCWM (ours),reacher-hard,1701000.0,877.2999877929688,1
DCWM (ours),reacher-hard,1726000.0,976.9000244140624,1
DCWM (ours),reacher-hard,1751000.0,972.5,1
DCWM (ours),reacher-hard,1776000.0,872.9000244140625,1
DCWM (ours),reacher-hard,1801000.0,979.7999877929688,1
DCWM (ours),reacher-hard,1826000.0,974.0,1
DCWM (ours),reacher-hard,1851000.0,880.1000366210938,1
DCWM (ours),reacher-hard,1876000.0,974.0,1
DCWM (ours),reacher-hard,1901000.0,966.6000366210938,1
DCWM (ours),reacher-hard,1926000.0,977.7999877929688,1
DCWM (ours),reacher-hard,1951000.0,980.6000366210938,1
DCWM (ours),reacher-hard,1976000.0,978.0,1
DCWM (ours),reacher-hard,2001000.0,981.2000122070312,1
DCWM (ours),reacher-hard,2026000.0,976.2999877929688,1
DCWM (ours),reacher-hard,2051000.0,972.7999877929688,1
DCWM (ours),reacher-hard,2076000.0,882.5,1
DCWM (ours),reacher-hard,2101000.0,974.4000244140624,1
DCWM (ours),reacher-hard,2126000.0,977.0,1
DCWM (ours),reacher-hard,2151000.0,971.7000122070312,1
DCWM (ours),reacher-hard,2176000.0,975.7999877929688,1
DCWM (ours),reacher-hard,2201000.0,987.5,1
DCWM (ours),reacher-hard,2226000.0,970.4000244140624,1
DCWM (ours),reacher-hard,2251000.0,969.2999877929688,1
DCWM (ours),reacher-hard,2276000.0,979.7999877929688,1
DCWM (ours),reacher-hard,2301000.0,983.5,1
DCWM (ours),reacher-hard,2326000.0,882.6000366210938,1
DCWM (ours),reacher-hard,2351000.0,978.1000366210938,1
DCWM (ours),reacher-hard,2376000.0,984.0,1
DCWM (ours),reacher-hard,2401000.0,970.7999877929688,1
DCWM (ours),reacher-hard,2426000.0,985.5,1
DCWM (ours),reacher-hard,2451000.0,881.9000244140625,1
DCWM (ours),reacher-hard,2476000.0,969.7000122070312,1
DCWM (ours),reacher-hard,2501000.0,975.2000122070312,1
DCWM (ours),reacher-hard,2526000.0,976.2999877929688,1
DCWM (ours),reacher-hard,2551000.0,975.1000366210938,1
DCWM (ours),reacher-hard,2576000.0,964.7000122070312,1
DCWM (ours),reacher-hard,2601000.0,978.0,1
DCWM (ours),reacher-hard,2626000.0,977.0,1
DCWM (ours),reacher-hard,2651000.0,979.6000366210938,1
DCWM (ours),reacher-hard,2676000.0,975.6000366210938,1
DCWM (ours),reacher-hard,2701000.0,980.5,1
DCWM (ours),reacher-hard,2726000.0,972.6000366210938,1
DCWM (ours),reacher-hard,2751000.0,982.2999877929688,1
DCWM (ours),reacher-hard,2776000.0,976.1000366210938,1
DCWM (ours),reacher-hard,2801000.0,980.7999877929688,1
DCWM (ours),reacher-hard,2826000.0,980.1000366210938,1
DCWM (ours),reacher-hard,2851000.0,975.0,1
DCWM (ours),reacher-hard,2876000.0,972.2999877929688,1
DCWM (ours),reacher-hard,2901000.0,980.9000244140624,1
DCWM (ours),reacher-hard,2926000.0,976.9000244140624,1
DCWM (ours),reacher-hard,2951000.0,981.9000244140624,1
DCWM (ours),reacher-hard,2976000.0,980.7000122070312,1
DCWM (ours),reacher-hard,3001000.0,978.7999877929688,1
DCWM (ours),reacher-hard,3026000.0,973.2000122070312,1
DCWM (ours),reacher-hard,3051000.0,977.1000366210938,1
DCWM (ours),reacher-hard,3076000.0,983.5,1
DCWM (ours),reacher-hard,3101000.0,981.4000244140624,1
DCWM (ours),reacher-hard,3126000.0,984.4000244140624,1
DCWM (ours),reacher-hard,3151000.0,978.7999877929688,1
DCWM (ours),reacher-hard,3176000.0,980.4000244140624,1
DCWM (ours),reacher-hard,3201000.0,981.7999877929688,1
DCWM (ours),reacher-hard,3226000.0,981.7000122070312,1
DCWM (ours),reacher-hard,3251000.0,978.7999877929688,1
DCWM (ours),reacher-hard,3276000.0,977.7000122070312,1
DCWM (ours),reacher-hard,3301000.0,983.7999877929688,1
DCWM (ours),reacher-hard,1000.0,13.699999809265137,2
DCWM (ours),reacher-hard,26000.0,56.60000228881836,2
DCWM (ours),reacher-hard,51000.0,184.6999969482422,2
DCWM (ours),reacher-hard,76000.0,88.0,2
DCWM (ours),reacher-hard,101000.0,235.6999969482422,2
DCWM (ours),reacher-hard,126000.0,447.2000122070313,2
DCWM (ours),reacher-hard,151000.0,707.7000122070312,2
DCWM (ours),reacher-hard,176000.0,546.5,2
DCWM (ours),reacher-hard,201000.0,765.6000366210938,2
DCWM (ours),reacher-hard,226000.0,540.1000366210938,2
DCWM (ours),reacher-hard,251000.0,823.1000366210938,2
DCWM (ours),reacher-hard,276000.0,852.1000366210938,2
DCWM (ours),reacher-hard,301000.0,690.7000122070312,2
DCWM (ours),reacher-hard,326000.0,862.9000244140625,2
DCWM (ours),reacher-hard,351000.0,767.9000244140625,2
DCWM (ours),reacher-hard,376000.0,969.7000122070312,2
DCWM (ours),reacher-hard,401000.0,738.2999877929688,2
DCWM (ours),reacher-hard,426000.0,855.4000244140625,2
DCWM (ours),reacher-hard,451000.0,961.2999877929688,2
DCWM (ours),reacher-hard,476000.0,845.6000366210938,2
DCWM (ours),reacher-hard,501000.0,772.7999877929688,2
DCWM (ours),reacher-hard,526000.0,774.9000244140625,2
DCWM (ours),reacher-hard,551000.0,853.7999877929688,2
DCWM (ours),reacher-hard,576000.0,908.7999877929688,2
DCWM (ours),reacher-hard,601000.0,974.0,2
DCWM (ours),reacher-hard,626000.0,868.9000244140625,2
DCWM (ours),reacher-hard,651000.0,975.4000244140624,2
DCWM (ours),reacher-hard,676000.0,879.5,2
DCWM (ours),reacher-hard,701000.0,923.6000366210938,2
DCWM (ours),reacher-hard,726000.0,950.0,2
DCWM (ours),reacher-hard,751000.0,977.6000366210938,2
DCWM (ours),reacher-hard,776000.0,873.6000366210938,2
DCWM (ours),reacher-hard,801000.0,964.7999877929688,2
DCWM (ours),reacher-hard,826000.0,978.6000366210938,2
DCWM (ours),reacher-hard,851000.0,933.9000244140624,2
DCWM (ours),reacher-hard,876000.0,970.9000244140624,2
DCWM (ours),reacher-hard,901000.0,969.5,2
DCWM (ours),reacher-hard,926000.0,971.2000122070312,2
DCWM (ours),reacher-hard,951000.0,864.9000244140625,2
DCWM (ours),reacher-hard,976000.0,970.9000244140624,2
DCWM (ours),reacher-hard,1001000.0,923.9000244140624,2
DCWM (ours),reacher-hard,1026000.0,970.2000122070312,2
DCWM (ours),reacher-hard,1051000.0,974.7000122070312,2
DCWM (ours),reacher-hard,1076000.0,954.6000366210938,2
DCWM (ours),reacher-hard,1101000.0,969.6000366210938,2
DCWM (ours),reacher-hard,1126000.0,975.2000122070312,2
DCWM (ours),reacher-hard,1151000.0,978.5,2
DCWM (ours),reacher-hard,1176000.0,971.7000122070312,2
DCWM (ours),reacher-hard,1201000.0,980.7999877929688,2
DCWM (ours),reacher-hard,1226000.0,983.9000244140624,2
DCWM (ours),reacher-hard,1251000.0,981.0,2
DCWM (ours),reacher-hard,1276000.0,978.2999877929688,2
DCWM (ours),reacher-hard,1301000.0,982.9000244140624,2
DCWM (ours),reacher-hard,1326000.0,973.7000122070312,2
DCWM (ours),reacher-hard,1351000.0,978.0,2
DCWM (ours),reacher-hard,1376000.0,973.4000244140624,2
DCWM (ours),reacher-hard,1401000.0,970.4000244140624,2
DCWM (ours),reacher-hard,1426000.0,975.9000244140624,2
DCWM (ours),reacher-hard,1451000.0,977.6000366210938,2
DCWM (ours),reacher-hard,1476000.0,973.1000366210938,2
DCWM (ours),reacher-hard,1501000.0,976.4000244140624,2
DCWM (ours),reacher-hard,1526000.0,976.1000366210938,2
DCWM (ours),reacher-hard,1551000.0,982.2000122070312,2
DCWM (ours),reacher-hard,1576000.0,978.0,2
DCWM (ours),reacher-hard,1601000.0,968.0,2
DCWM (ours),reacher-hard,1626000.0,976.0,2
DCWM (ours),reacher-hard,1651000.0,982.7000122070312,2
DCWM (ours),reacher-hard,1676000.0,978.6000366210938,2
DCWM (ours),reacher-hard,1701000.0,964.7000122070312,2
DCWM (ours),reacher-hard,1726000.0,976.6000366210938,2
DCWM (ours),reacher-hard,1751000.0,977.5,2
DCWM (ours),reacher-hard,1776000.0,981.0,2
DCWM (ours),reacher-hard,1801000.0,983.2000122070312,2
DCWM (ours),reacher-hard,1826000.0,972.5,2
DCWM (ours),reacher-hard,1851000.0,946.2999877929688,2
DCWM (ours),reacher-hard,1876000.0,976.2999877929688,2
DCWM (ours),reacher-hard,1901000.0,975.0,2
DCWM (ours),reacher-hard,1926000.0,978.9000244140624,2
DCWM (ours),reacher-hard,1951000.0,904.4000244140624,2
DCWM (ours),reacher-hard,1976000.0,978.5,2
DCWM (ours),reacher-hard,2001000.0,979.5,2
DCWM (ours),reacher-hard,2026000.0,978.7999877929688,2
DCWM (ours),reacher-hard,2051000.0,976.2999877929688,2
DCWM (ours),reacher-hard,2076000.0,977.2000122070312,2
DCWM (ours),reacher-hard,2101000.0,975.9000244140624,2
DCWM (ours),reacher-hard,2126000.0,975.7000122070312,2
DCWM (ours),reacher-hard,2151000.0,974.5,2
DCWM (ours),reacher-hard,2176000.0,979.1000366210938,2
DCWM (ours),reacher-hard,2201000.0,976.9000244140624,2
DCWM (ours),reacher-hard,2226000.0,978.9000244140624,2
DCWM (ours),reacher-hard,2251000.0,961.2999877929688,2
DCWM (ours),reacher-hard,2276000.0,976.9000244140624,2
DCWM (ours),reacher-hard,2301000.0,975.0,2
DCWM (ours),reacher-hard,2326000.0,978.5,2
DCWM (ours),reacher-hard,2351000.0,980.9000244140624,2
DCWM (ours),reacher-hard,2376000.0,981.0,2
DCWM (ours),reacher-hard,2401000.0,977.5,2
DCWM (ours),reacher-hard,2426000.0,982.0,2
DCWM (ours),reacher-hard,2451000.0,983.4000244140624,2
DCWM (ours),reacher-hard,2476000.0,979.6000366210938,2
DCWM (ours),reacher-hard,2501000.0,977.6000366210938,2
DCWM (ours),reacher-hard,2526000.0,975.5,2
DCWM (ours),reacher-hard,1000.0,5.300000190734863,3
DCWM (ours),reacher-hard,26000.0,1.899999976158142,3
DCWM (ours),reacher-hard,51000.0,15.0,3
DCWM (ours),reacher-hard,76000.0,120.5,3
DCWM (ours),reacher-hard,101000.0,94.5999984741211,3
DCWM (ours),reacher-hard,126000.0,321.70001220703125,3
DCWM (ours),reacher-hard,151000.0,189.90000915527344,3
DCWM (ours),reacher-hard,176000.0,244.5,3
DCWM (ours),reacher-hard,201000.0,508.0,3
DCWM (ours),reacher-hard,226000.0,521.7000122070312,3
DCWM (ours),reacher-hard,251000.0,880.2000122070312,3
DCWM (ours),reacher-hard,276000.0,741.9000244140625,3
DCWM (ours),reacher-hard,301000.0,692.4000244140625,3
DCWM (ours),reacher-hard,326000.0,382.2000122070313,3
DCWM (ours),reacher-hard,351000.0,865.2000122070312,3
DCWM (ours),reacher-hard,376000.0,968.7999877929688,3
DCWM (ours),reacher-hard,401000.0,660.4000244140625,3
DCWM (ours),reacher-hard,426000.0,860.4000244140625,3
DCWM (ours),reacher-hard,451000.0,933.4000244140624,3
DCWM (ours),reacher-hard,476000.0,841.7000122070312,3
DCWM (ours),reacher-hard,501000.0,893.4000244140625,3
DCWM (ours),reacher-hard,526000.0,921.2999877929688,3
DCWM (ours),reacher-hard,551000.0,700.2999877929688,3
DCWM (ours),reacher-hard,576000.0,769.0,3
DCWM (ours),reacher-hard,601000.0,951.7999877929688,3
DCWM (ours),reacher-hard,626000.0,749.5,3
DCWM (ours),reacher-hard,651000.0,949.5,3
DCWM (ours),reacher-hard,676000.0,941.2999877929688,3
DCWM (ours),reacher-hard,701000.0,960.2000122070312,3
DCWM (ours),reacher-hard,726000.0,859.5,3
DCWM (ours),reacher-hard,751000.0,839.9000244140625,3
DCWM (ours),reacher-hard,776000.0,844.0,3
DCWM (ours),reacher-hard,801000.0,922.6000366210938,3
DCWM (ours),reacher-hard,826000.0,949.2999877929688,3
DCWM (ours),reacher-hard,851000.0,972.1000366210938,3
DCWM (ours),reacher-hard,876000.0,978.4000244140624,3
DCWM (ours),reacher-hard,901000.0,889.2999877929688,3
DCWM (ours),reacher-hard,926000.0,782.7000122070312,3
DCWM (ours),reacher-hard,951000.0,959.5,3
DCWM (ours),reacher-hard,976000.0,781.2999877929688,3
DCWM (ours),reacher-hard,1001000.0,969.7000122070312,3
DCWM (ours),reacher-hard,1026000.0,869.7999877929688,3
DCWM (ours),reacher-hard,1051000.0,843.2999877929688,3
DCWM (ours),reacher-hard,1076000.0,865.0,3
DCWM (ours),reacher-hard,1101000.0,968.5,3
DCWM (ours),reacher-hard,1126000.0,956.1000366210938,3
DCWM (ours),reacher-hard,1151000.0,963.5,3
DCWM (ours),reacher-hard,1176000.0,958.7000122070312,3
DCWM (ours),reacher-hard,1201000.0,968.7999877929688,3
DCWM (ours),reacher-hard,1226000.0,878.7999877929688,3
DCWM (ours),reacher-hard,1251000.0,971.4000244140624,3
DCWM (ours),reacher-hard,1276000.0,975.1000366210938,3
DCWM (ours),reacher-hard,1301000.0,978.9000244140624,3
DCWM (ours),reacher-hard,1326000.0,973.2999877929688,3
DCWM (ours),reacher-hard,1351000.0,927.6000366210938,3
DCWM (ours),reacher-hard,1376000.0,884.1000366210938,3
DCWM (ours),reacher-hard,1401000.0,962.5,3
DCWM (ours),reacher-hard,1426000.0,979.9000244140624,3
DCWM (ours),reacher-hard,1451000.0,956.7000122070312,3
DCWM (ours),reacher-hard,1476000.0,969.7000122070312,3
DCWM (ours),reacher-hard,1501000.0,972.1000366210938,3
DCWM (ours),reacher-hard,1526000.0,954.0,3
DCWM (ours),reacher-hard,1551000.0,977.4000244140624,3
DCWM (ours),reacher-hard,1576000.0,978.9000244140624,3
DCWM (ours),reacher-hard,1601000.0,780.1000366210938,3
DCWM (ours),reacher-hard,1626000.0,973.6000366210938,3
DCWM (ours),reacher-hard,1651000.0,970.1000366210938,3
DCWM (ours),reacher-hard,1676000.0,975.4000244140624,3
DCWM (ours),reacher-hard,1701000.0,976.7999877929688,3
DCWM (ours),reacher-hard,1726000.0,875.7000122070312,3
DCWM (ours),reacher-hard,1751000.0,886.4000244140625,3
DCWM (ours),reacher-hard,1776000.0,977.1000366210938,3
DCWM (ours),reacher-hard,1801000.0,976.1000366210938,3
DCWM (ours),reacher-hard,1826000.0,974.4000244140624,3
DCWM (ours),reacher-hard,1851000.0,963.7999877929688,3
DCWM (ours),reacher-hard,1876000.0,971.4000244140624,3
DCWM (ours),reacher-hard,1901000.0,976.6000366210938,3
DCWM (ours),reacher-hard,1926000.0,967.7999877929688,3
DCWM (ours),reacher-hard,1951000.0,977.2999877929688,3
DCWM (ours),reacher-hard,1976000.0,966.1000366210938,3
DCWM (ours),reacher-hard,2001000.0,975.6000366210938,3
DCWM (ours),reacher-hard,2026000.0,970.2000122070312,3
DCWM (ours),reacher-hard,2051000.0,979.9000244140624,3
DCWM (ours),reacher-hard,2076000.0,964.1000366210938,3
DCWM (ours),reacher-hard,2101000.0,969.2000122070312,3
DCWM (ours),reacher-hard,2126000.0,979.2000122070312,3
DCWM (ours),reacher-hard,2151000.0,978.7000122070312,3
DCWM (ours),reacher-hard,2176000.0,975.4000244140624,3
DCWM (ours),reacher-hard,2201000.0,981.6000366210938,3
DCWM (ours),reacher-hard,2226000.0,975.0,3
DCWM (ours),reacher-hard,2251000.0,965.7999877929688,3
DCWM (ours),reacher-hard,2276000.0,983.0,3
DCWM (ours),reacher-hard,2301000.0,973.6000366210938,3
DCWM (ours),reacher-hard,2326000.0,976.7000122070312,3
DCWM (ours),reacher-hard,2351000.0,979.6000366210938,3
DCWM (ours),reacher-hard,2376000.0,974.1000366210938,3
DCWM (ours),reacher-hard,2401000.0,874.7000122070312,3
DCWM (ours),reacher-hard,2426000.0,975.2000122070312,3
DCWM (ours),reacher-hard,2451000.0,985.2999877929688,3
DCWM (ours),reacher-hard,2476000.0,971.7999877929688,3
DCWM (ours),reacher-hard,2501000.0,874.7999877929688,3
DCWM (ours),reacher-hard,2526000.0,977.1000366210938,3
DCWM (ours),reacher-hard,2551000.0,861.1000366210938,3
DCWM (ours),reacher-hard,2576000.0,981.0,3
DCWM (ours),reacher-hard,2601000.0,982.2999877929688,3
DCWM (ours),reacher-hard,2626000.0,982.4000244140624,3
DCWM (ours),reacher-hard,2651000.0,977.6000366210938,3
DCWM (ours),reacher-hard,2676000.0,969.7000122070312,3
DCWM (ours),reacher-hard,2701000.0,837.1000366210938,3
DCWM (ours),reacher-hard,2726000.0,977.1000366210938,3
DCWM (ours),reacher-hard,2751000.0,976.2999877929688,3
DCWM (ours),reacher-hard,2776000.0,981.0,3
DCWM (ours),reacher-hard,2801000.0,977.4000244140624,3
DCWM (ours),reacher-hard,2826000.0,973.1000366210938,3
DCWM (ours),reacher-hard,2851000.0,979.9000244140624,3
DCWM (ours),reacher-hard,2876000.0,978.4000244140624,3
DCWM (ours),reacher-hard,2901000.0,980.6000366210938,3
DCWM (ours),reacher-hard,2926000.0,979.2000122070312,3
DCWM (ours),reacher-hard,2951000.0,978.4000244140624,3
DCWM (ours),reacher-hard,2976000.0,984.4000244140624,3
DCWM (ours),reacher-hard,3001000.0,969.9000244140624,3
DCWM (ours),reacher-hard,3026000.0,980.2999877929688,3
DCWM (ours),reacher-hard,3051000.0,975.4000244140624,3
DCWM (ours),reacher-hard,3076000.0,987.9000244140624,3
DCWM (ours),reacher-hard,3101000.0,977.2000122070312,3
DCWM (ours),reacher-hard,3126000.0,974.9000244140624,3
DCWM (ours),reacher-hard,3151000.0,976.1000366210938,3
DCWM (ours),reacher-hard,3176000.0,977.1000366210938,3
DCWM (ours),reacher-hard,3201000.0,972.4000244140624,3
DCWM (ours),reacher-hard,3226000.0,977.9000244140624,3
DCWM (ours),reacher-hard,3251000.0,978.0,3
DCWM (ours),reacher-hard,3276000.0,961.9000244140624,3
DCWM (ours),reacher-hard,3301000.0,979.2000122070312,3
DCWM (ours),reacher-hard,3326000.0,974.4000244140624,3
DCWM (ours),reacher-hard,3351000.0,977.4000244140624,3
DCWM (ours),reacher-hard,3376000.0,977.2999877929688,3
DCWM (ours),reacher-hard,3401000.0,975.5,3
DCWM (ours),reacher-hard,3426000.0,977.7000122070312,3
DCWM (ours),reacher-hard,3451000.0,976.5,3
DCWM (ours),reacher-hard,3476000.0,980.2000122070312,3
DCWM (ours),reacher-hard,3501000.0,974.7000122070312,3
DCWM (ours),reacher-hard,3526000.0,980.4000244140624,3
DCWM (ours),reacher-hard,3551000.0,979.9000244140624,3
DCWM (ours),reacher-hard,3576000.0,978.7000122070312,3
DCWM (ours),reacher-hard,3601000.0,980.2000122070312,3
DCWM (ours),reacher-hard,3626000.0,976.6000366210938,3
DCWM (ours),reacher-hard,3651000.0,972.6000366210938,3
DCWM (ours),reacher-hard,3676000.0,979.5,3
DCWM (ours),reacher-hard,3701000.0,985.6000366210938,3
DCWM (ours),reacher-hard,3726000.0,983.7000122070312,3
DCWM (ours),reacher-hard,3751000.0,977.6000366210938,3
DCWM (ours),reacher-hard,3776000.0,978.6000366210938,3
DCWM (ours),reacher-hard,3801000.0,981.5,3
DCWM (ours),reacher-hard,3826000.0,973.9000244140624,3
DCWM (ours),reacher-hard,3851000.0,976.2000122070312,3
DCWM (ours),reacher-hard,3876000.0,982.0,3
DCWM (ours),reacher-hard,3901000.0,943.7999877929688,3
DCWM (ours),reacher-hard,3926000.0,976.6000366210938,3
DCWM (ours),reacher-hard,3951000.0,974.9000244140624,3
DCWM (ours),reacher-hard,3976000.0,980.5,3
"One-hot,d=32,c=32",walker-walk,5000.0,34.068502521514894,0
"One-hot,d=32,c=32",walker-walk,15000.0,179.07884368896484,0
"One-hot,d=32,c=32",walker-walk,25000.0,283.25559387207034,0
"One-hot,d=32,c=32",walker-walk,35000.0,300.16143493652345,0
"One-hot,d=32,c=32",walker-walk,45000.0,454.28932800292966,0
"One-hot,d=32,c=32",walker-walk,55000.0,482.7808013916016,0
"One-hot,d=32,c=32",walker-walk,65000.0,352.1759117126465,0
"One-hot,d=32,c=32",walker-walk,75000.0,505.67217712402345,0
"One-hot,d=32,c=32",walker-walk,85000.0,524.7641784667969,0
"One-hot,d=32,c=32",walker-walk,95000.0,754.9185180664062,0
"One-hot,d=32,c=32",walker-walk,105000.0,731.143701171875,0
"One-hot,d=32,c=32",walker-walk,115000.0,875.4407531738282,0
"One-hot,d=32,c=32",walker-walk,125000.0,820.6464416503907,0
"One-hot,d=32,c=32",walker-walk,135000.0,811.2312591552734,0
"One-hot,d=32,c=32",walker-walk,145000.0,889.4235717773438,0
"One-hot,d=32,c=32",walker-walk,155000.0,892.8912536621094,0
"One-hot,d=32,c=32",walker-walk,165000.0,909.8590881347656,0
"One-hot,d=32,c=32",walker-walk,175000.0,862.3659912109375,0
"One-hot,d=32,c=32",walker-walk,185000.0,752.2147888183594,0
"One-hot,d=32,c=32",walker-walk,195000.0,917.5682983398438,0
"One-hot,d=32,c=32",walker-walk,205000.0,933.7632690429688,0
"One-hot,d=32,c=32",walker-walk,215000.0,890.8572021484375,0
"One-hot,d=32,c=32",walker-walk,225000.0,934.8982666015625,0
"One-hot,d=32,c=32",walker-walk,235000.0,902.7752258300782,0
"One-hot,d=32,c=32",walker-walk,245000.0,955.8029052734375,0
"One-hot,d=32,c=32",walker-walk,255000.0,944.420166015625,0
"One-hot,d=32,c=32",walker-walk,265000.0,944.1425720214844,0
"One-hot,d=32,c=32",walker-walk,275000.0,912.7619995117188,0
"One-hot,d=32,c=32",walker-walk,285000.0,908.6033081054688,0
"One-hot,d=32,c=32",walker-walk,295000.0,902.4517456054688,0
"One-hot,d=32,c=32",walker-walk,305000.0,915.8569152832032,0
"One-hot,d=32,c=32",walker-walk,315000.0,927.4347045898436,0
"One-hot,d=32,c=32",walker-walk,325000.0,955.688446044922,0
"One-hot,d=32,c=32",walker-walk,335000.0,950.407763671875,0
"One-hot,d=32,c=32",walker-walk,345000.0,938.4796264648436,0
"One-hot,d=32,c=32",walker-walk,355000.0,946.865753173828,0
"One-hot,d=32,c=32",walker-walk,365000.0,942.0228149414064,0
"One-hot,d=32,c=32",walker-walk,375000.0,933.3312072753906,0
"One-hot,d=32,c=32",walker-walk,385000.0,947.0651245117188,0
"One-hot,d=32,c=32",walker-walk,395000.0,911.4301330566408,0
"One-hot,d=32,c=32",walker-walk,405000.0,909.291943359375,0
"One-hot,d=32,c=32",walker-walk,415000.0,876.2267333984375,0
"One-hot,d=32,c=32",walker-walk,425000.0,939.5683837890624,0
"One-hot,d=32,c=32",walker-walk,435000.0,947.5482666015624,0
"One-hot,d=32,c=32",walker-walk,445000.0,925.3237365722656,0
"One-hot,d=32,c=32",walker-walk,455000.0,918.3341003417968,0
