fsq_levels,env,env_step,time,episode_reward,active_percent,seed
"[8, 4]",walker-walk,2751000.0,0,983.3060913085938,97.2412109375,3
"[8, 4]",walker-walk,2776000.0,0,981.2415161132812,97.430419921875,3
"[8, 4]",walker-walk,2801000.0,0,979.7571411132812,97.44873046875,3
"[8, 4]",walker-walk,2826000.0,0,981.5889892578124,97.69287109375,3
"[8, 4]",walker-walk,2851000.0,0,979.978515625,98.370361328125,3
"[8, 4]",walker-walk,2876000.0,0,983.07568359375,98.6328125,3
"[8, 4]",walker-walk,2901000.0,0,982.5180053710938,98.406982421875,3
"[8, 4]",walker-walk,2926000.0,0,984.3232421875,98.345947265625,3
"[8, 4]",walker-walk,2951000.0,0,982.0470581054688,98.443603515625,3
"[8, 4]",walker-walk,2976000.0,0,989.6031494140624,98.27880859375,3
"[8, 4]",walker-walk,3001000.0,0,984.5912475585938,98.1689453125,3
"[8, 4]",walker-walk,3026000.0,0,980.8826293945312,98.260498046875,3
"[8, 4]",walker-walk,3051000.0,0,979.7392578125,98.101806640625,3
"[8, 4]",walker-walk,3076000.0,0,980.884765625,97.7783203125,3
"[8, 4]",walker-walk,3101000.0,0,979.9093627929688,97.784423828125,3
"[8, 4]",walker-walk,3126000.0,0,979.4025268554688,98.1689453125,3
"[8, 4]",walker-walk,3151000.0,0,985.0765991210938,97.943115234375,3
"[8, 4]",walker-walk,3176000.0,0,983.9904174804688,97.821044921875,3
"[8, 4]",walker-walk,3201000.0,0,980.5186767578124,97.705078125,3
"[8, 4]",walker-walk,3226000.0,0,981.0670166015624,97.955322265625,3
"[8, 4]",walker-walk,3251000.0,0,980.7506103515624,97.735595703125,3
"[8, 4]",walker-walk,3276000.0,0,979.9503784179688,97.735595703125,3
"[8, 4]",walker-walk,3301000.0,0,982.3942260742188,97.698974609375,3
"[8, 4]",walker-walk,3326000.0,0,985.0150756835938,97.81494140625,3
"[8, 4]",walker-walk,3351000.0,0,980.2245483398438,97.613525390625,3
"[8, 4]",walker-walk,3376000.0,0,979.2240600585938,97.576904296875,3
"[8, 4]",walker-walk,3401000.0,0,987.1514892578124,97.39990234375,3
"[8, 4]",walker-walk,3426000.0,0,978.5020751953124,97.57080078125,3
"[8, 4]",walker-walk,3451000.0,0,978.4872436523438,97.61962890625,3
"[8, 4]",walker-walk,3476000.0,0,979.8361206054688,97.406005859375,3
"[8, 4]",walker-walk,3501000.0,0,981.73828125,97.332763671875,3
"[8, 4]",walker-walk,3526000.0,0,979.822265625,97.61962890625,3
"[8, 4]",walker-walk,3551000.0,0,979.4654541015624,97.69287109375,3
"[8, 4]",walker-walk,3576000.0,0,981.6300048828124,97.674560546875,3
"[8, 4]",walker-walk,3601000.0,0,984.5906372070312,97.467041015625,3
"[8, 4]",walker-walk,3626000.0,0,985.7894897460938,97.760009765625,3
"[8, 4]",walker-walk,3651000.0,0,978.43896484375,97.613525390625,3
"[8, 4]",walker-walk,3676000.0,0,980.2924194335938,97.625732421875,3
"[8, 4]",walker-walk,3701000.0,0,986.8441772460938,97.735595703125,3
"[8, 4]",walker-walk,3726000.0,0,979.4478759765624,97.747802734375,3
"[8, 4]",walker-walk,3751000.0,0,987.7677001953124,97.808837890625,3
"[8, 4]",walker-walk,3776000.0,0,982.6798706054688,97.772216796875,3
"[8, 4]",walker-walk,3801000.0,0,980.2645874023438,97.86376953125,3
"[8, 4]",walker-walk,3826000.0,0,977.8391723632812,97.6318359375,3
"[8, 4]",walker-walk,3851000.0,0,981.1387939453124,97.650146484375,3
"[8, 4]",walker-walk,3876000.0,0,980.3316650390624,97.6806640625,3
"[8, 4]",walker-walk,3901000.0,0,974.8987426757812,97.808837890625,3
"[8, 4]",walker-walk,3926000.0,0,981.689453125,97.802734375,3
"[8, 4]",walker-walk,3951000.0,0,975.6392822265624,97.7294921875,3
"[8, 4]",walker-walk,3976000.0,0,974.7872924804688,97.8759765625,3
"[8, 4]",walker-walk,1000.0,0,25.275449752807617,58.740234375,3
"[8, 4]",walker-walk,26000.0,0,891.9841918945312,91.900634765625,3
"[8, 4]",walker-walk,51000.0,0,961.4650268554688,95.867919921875,3
"[8, 4]",walker-walk,76000.0,0,960.1264038085938,97.39990234375,3
"[8, 4]",walker-walk,101000.0,0,969.0658569335938,98.52294921875,3
"[8, 4]",walker-walk,126000.0,0,967.75341796875,98.8525390625,3
"[8, 4]",walker-walk,151000.0,0,979.4218139648438,98.84033203125,3
"[8, 4]",walker-walk,176000.0,0,978.8892822265624,98.86474609375,3
"[8, 4]",walker-walk,201000.0,0,976.2214965820312,99.371337890625,3
"[8, 4]",walker-walk,226000.0,0,976.6189575195312,99.346923828125,3
"[8, 4]",walker-walk,251000.0,0,978.6007690429688,99.334716796875,3
"[8, 4]",walker-walk,276000.0,0,975.8831176757812,99.59716796875,3
"[8, 4]",walker-walk,301000.0,0,977.9572143554688,99.786376953125,3
"[8, 4]",walker-walk,326000.0,0,977.42919921875,99.49951171875,3
"[8, 4]",walker-walk,351000.0,0,981.5700073242188,99.359130859375,3
"[8, 4]",walker-walk,376000.0,0,980.7677612304688,99.481201171875,3
"[8, 4]",walker-walk,401000.0,0,976.6715087890624,99.627685546875,3
"[8, 4]",walker-walk,426000.0,0,973.7197265625,99.40185546875,3
"[8, 4]",walker-walk,451000.0,0,975.7068481445312,99.383544921875,3
"[8, 4]",walker-walk,476000.0,0,979.2516479492188,99.658203125,3
"[8, 4]",walker-walk,501000.0,0,976.6077270507812,99.505615234375,3
"[8, 4]",walker-walk,526000.0,0,981.5889892578124,99.7802734375,3
"[8, 4]",walker-walk,551000.0,0,975.1674194335938,99.609375,3
"[8, 4]",walker-walk,576000.0,0,972.8938598632812,99.49951171875,3
"[8, 4]",walker-walk,601000.0,0,977.1729736328124,99.79248046875,3
"[8, 4]",walker-walk,626000.0,0,984.0026245117188,99.71923828125,3
"[8, 4]",walker-walk,651000.0,0,981.3049926757812,99.69482421875,3
"[8, 4]",walker-walk,676000.0,0,979.0883178710938,99.8046875,3
"[8, 4]",walker-walk,701000.0,0,981.4337768554688,99.835205078125,3
"[8, 4]",walker-walk,726000.0,0,980.6763916015624,99.835205078125,3
"[8, 4]",walker-walk,751000.0,0,977.1727905273438,99.90234375,3
"[8, 4]",walker-walk,776000.0,0,981.5521850585938,99.853515625,3
"[8, 4]",walker-walk,801000.0,0,975.1615600585938,99.835205078125,3
"[8, 4]",walker-walk,826000.0,0,975.8688354492188,99.8779296875,3
"[8, 4]",walker-walk,851000.0,0,983.69677734375,99.896240234375,3
"[8, 4]",walker-walk,876000.0,0,987.1539916992188,99.884033203125,3
"[8, 4]",walker-walk,901000.0,0,979.0496215820312,99.93896484375,3
"[8, 4]",walker-walk,926000.0,0,980.5191650390624,99.859619140625,3
"[8, 4]",walker-walk,951000.0,0,976.521484375,99.920654296875,3
"[8, 4]",walker-walk,976000.0,0,980.8284301757812,99.90234375,3
"[8, 4]",walker-walk,1001000.0,0,980.4186401367188,99.853515625,3
"[8, 4]",walker-walk,1026000.0,0,981.0154418945312,99.90234375,3
"[8, 4]",walker-walk,1051000.0,0,970.4615478515624,99.84130859375,3
"[8, 4]",walker-walk,1076000.0,0,981.2816772460938,99.89013671875,3
"[8, 4]",walker-walk,1101000.0,0,978.4293823242188,99.957275390625,3
"[8, 4]",walker-walk,1126000.0,0,975.3949584960938,99.8779296875,3
"[8, 4]",walker-walk,1151000.0,0,981.85498046875,99.69482421875,3
"[8, 4]",walker-walk,1176000.0,0,976.2492065429688,99.786376953125,3
"[8, 4]",walker-walk,1201000.0,0,982.4213256835938,99.737548828125,3
"[8, 4]",walker-walk,1226000.0,0,979.1135864257812,99.847412109375,3
"[8, 4]",walker-walk,1251000.0,0,979.0310668945312,99.71923828125,3
"[8, 4]",walker-walk,1276000.0,0,983.7551879882812,99.688720703125,3
"[8, 4]",walker-walk,1301000.0,0,971.78125,99.908447265625,3
"[8, 4]",walker-walk,1326000.0,0,975.4506225585938,99.86572265625,3
"[8, 4]",walker-walk,1351000.0,0,986.8707275390624,99.81689453125,3
"[8, 4]",walker-walk,1376000.0,0,983.0107421875,99.896240234375,3
"[8, 4]",walker-walk,1401000.0,0,979.3572387695312,99.957275390625,3
"[8, 4]",walker-walk,1426000.0,0,980.7538452148438,99.9267578125,3
"[8, 4]",walker-walk,1451000.0,0,975.4813842773438,99.920654296875,3
"[8, 4]",walker-walk,1476000.0,0,980.6287231445312,99.932861328125,3
"[8, 4]",walker-walk,1501000.0,0,989.185546875,99.932861328125,3
"[8, 4]",walker-walk,1526000.0,0,976.3642578125,99.884033203125,3
"[8, 4]",walker-walk,1551000.0,0,972.5730590820312,99.920654296875,3
"[8, 4]",walker-walk,1576000.0,0,976.3416137695312,99.798583984375,3
"[8, 4]",walker-walk,1601000.0,0,981.0521850585938,99.84130859375,3
"[8, 4]",walker-walk,1626000.0,0,980.3289184570312,99.7802734375,3
"[8, 4]",walker-walk,1651000.0,0,983.0009765625,99.566650390625,3
"[8, 4]",walker-walk,1676000.0,0,983.5079956054688,99.40185546875,3
"[8, 4]",walker-walk,1701000.0,0,948.798828125,99.334716796875,3
"[8, 4]",walker-walk,1726000.0,0,980.4407348632812,99.273681640625,3
"[8, 4]",walker-walk,1751000.0,0,977.0341796875,99.139404296875,3
"[8, 4]",walker-walk,1776000.0,0,983.5392456054688,99.151611328125,3
"[8, 4]",walker-walk,1801000.0,0,982.1723022460938,99.102783203125,3
"[8, 4]",walker-walk,1826000.0,0,980.1964111328124,99.0966796875,3
"[8, 4]",walker-walk,1851000.0,0,985.6748046875,99.15771484375,3
"[8, 4]",walker-walk,1876000.0,0,973.6929931640624,99.078369140625,3
"[8, 4]",walker-walk,1901000.0,0,976.9142456054688,99.06005859375,3
"[8, 4]",walker-walk,1926000.0,0,983.2459106445312,99.102783203125,3
"[8, 4]",walker-walk,1951000.0,0,982.5641479492188,98.98681640625,3
"[8, 4]",walker-walk,1976000.0,0,979.0276489257812,98.931884765625,3
"[8, 4]",walker-walk,2001000.0,0,979.3875122070312,99.139404296875,3
"[8, 4]",walker-walk,2026000.0,0,985.9068603515624,98.91357421875,3
"[8, 4]",walker-walk,2051000.0,0,980.9555053710938,99.066162109375,3
"[8, 4]",walker-walk,2076000.0,0,977.2779541015624,98.9990234375,3
"[8, 4]",walker-walk,2101000.0,0,984.8004760742188,99.08447265625,3
"[8, 4]",walker-walk,2126000.0,0,976.7089233398438,99.21875,3
"[8, 4]",walker-walk,2151000.0,0,977.5125122070312,99.03564453125,3
"[8, 4]",walker-walk,2176000.0,0,982.4566650390624,98.907470703125,3
"[8, 4]",walker-walk,2201000.0,0,986.5851440429688,99.078369140625,3
"[8, 4]",walker-walk,2226000.0,0,981.6292114257812,98.6328125,3
"[8, 4]",walker-walk,2251000.0,0,984.4288940429688,97.9736328125,3
"[8, 4]",walker-walk,2276000.0,0,972.8953247070312,97.882080078125,3
"[8, 4]",walker-walk,2301000.0,0,983.4500122070312,97.705078125,3
"[8, 4]",walker-walk,2326000.0,0,976.6160278320312,97.93701171875,3
"[8, 4]",walker-walk,2351000.0,0,982.4269409179688,97.662353515625,3
"[8, 4]",walker-walk,2376000.0,0,980.4503784179688,97.79052734375,3
"[8, 4]",walker-walk,2401000.0,0,979.2255859375,97.69287109375,3
"[8, 4]",walker-walk,2426000.0,0,981.8701171875,97.61962890625,3
"[8, 4]",walker-walk,2451000.0,0,982.94384765625,97.705078125,3
"[8, 4]",walker-walk,2476000.0,0,980.3635864257812,97.81494140625,3
"[8, 4]",walker-walk,2501000.0,0,977.1685791015624,97.52197265625,3
"[8, 4]",walker-walk,2526000.0,0,984.0554809570312,97.784423828125,3
"[8, 4]",walker-walk,2551000.0,0,986.0292358398438,97.698974609375,3
"[8, 4]",walker-walk,2576000.0,0,981.0409545898438,97.735595703125,3
"[8, 4]",walker-walk,2601000.0,0,984.9156494140624,97.662353515625,3
"[8, 4]",walker-walk,2626000.0,0,984.3214721679688,97.662353515625,3
"[8, 4]",walker-walk,2651000.0,0,983.6210327148438,97.442626953125,3
"[8, 4]",walker-walk,2676000.0,0,979.6649780273438,97.271728515625,3
"[8, 4]",walker-walk,2701000.0,0,983.0158081054688,97.113037109375,3
"[8, 4]",walker-walk,2726000.0,0,984.8097534179688,97.16796875,3
"[8, 4]",walker-walk,2751000.0,0,983.3060913085938,97.2412109375,3
"[8, 4]",walker-walk,2776000.0,0,981.2415161132812,97.430419921875,3
"[8, 4]",walker-walk,2801000.0,0,979.7571411132812,97.44873046875,3
"[8, 4]",walker-walk,2826000.0,0,981.5889892578124,97.69287109375,3
"[8, 4]",walker-walk,2851000.0,0,979.978515625,98.370361328125,3
"[8, 4]",walker-walk,2876000.0,0,983.07568359375,98.6328125,3
"[8, 4]",walker-walk,2901000.0,0,982.5180053710938,98.406982421875,3
"[8, 4]",walker-walk,2926000.0,0,984.3232421875,98.345947265625,3
"[8, 4]",walker-walk,2951000.0,0,982.0470581054688,98.443603515625,3
"[8, 4]",walker-walk,2976000.0,0,989.6031494140624,98.27880859375,3
"[8, 4]",walker-walk,3001000.0,0,984.5912475585938,98.1689453125,3
"[8, 4]",walker-walk,3026000.0,0,980.8826293945312,98.260498046875,3
"[8, 4]",walker-walk,3051000.0,0,979.7392578125,98.101806640625,3
"[8, 4]",walker-walk,3076000.0,0,980.884765625,97.7783203125,3
"[8, 4]",walker-walk,3101000.0,0,979.9093627929688,97.784423828125,3
"[8, 4]",walker-walk,3126000.0,0,979.4025268554688,98.1689453125,3
"[8, 4]",walker-walk,3151000.0,0,985.0765991210938,97.943115234375,3
"[8, 4]",walker-walk,3176000.0,0,983.9904174804688,97.821044921875,3
"[8, 4]",walker-walk,3201000.0,0,980.5186767578124,97.705078125,3
"[8, 4]",walker-walk,3226000.0,0,981.0670166015624,97.955322265625,3
"[8, 4]",walker-walk,3251000.0,0,980.7506103515624,97.735595703125,3
"[8, 4]",walker-walk,3276000.0,0,979.9503784179688,97.735595703125,3
"[8, 4]",walker-walk,3301000.0,0,982.3942260742188,97.698974609375,3
"[8, 4]",walker-walk,3326000.0,0,985.0150756835938,97.81494140625,3
"[8, 4]",walker-walk,3351000.0,0,980.2245483398438,97.613525390625,3
"[8, 4]",walker-walk,3376000.0,0,979.2240600585938,97.576904296875,3
"[8, 4]",walker-walk,3401000.0,0,987.1514892578124,97.39990234375,3
"[8, 4]",walker-walk,3426000.0,0,978.5020751953124,97.57080078125,3
"[8, 4]",walker-walk,3451000.0,0,978.4872436523438,97.61962890625,3
"[8, 4]",walker-walk,3476000.0,0,979.8361206054688,97.406005859375,3
"[8, 4]",walker-walk,3501000.0,0,981.73828125,97.332763671875,3
"[8, 4]",walker-walk,3526000.0,0,979.822265625,97.61962890625,3
"[8, 4]",walker-walk,3551000.0,0,979.4654541015624,97.69287109375,3
"[8, 4]",walker-walk,3576000.0,0,981.6300048828124,97.674560546875,3
"[8, 4]",walker-walk,3601000.0,0,984.5906372070312,97.467041015625,3
"[8, 4]",walker-walk,3626000.0,0,985.7894897460938,97.760009765625,3
"[8, 4]",walker-walk,3651000.0,0,978.43896484375,97.613525390625,3
"[8, 4]",walker-walk,3676000.0,0,980.2924194335938,97.625732421875,3
"[8, 4]",walker-walk,3701000.0,0,986.8441772460938,97.735595703125,3
"[8, 4]",walker-walk,3726000.0,0,979.4478759765624,97.747802734375,3
"[8, 4]",walker-walk,3751000.0,0,987.7677001953124,97.808837890625,3
"[8, 4]",walker-walk,3776000.0,0,982.6798706054688,97.772216796875,3
"[8, 4]",walker-walk,3801000.0,0,980.2645874023438,97.86376953125,3
"[8, 4]",walker-walk,3826000.0,0,977.8391723632812,97.6318359375,3
"[8, 4]",walker-walk,3851000.0,0,981.1387939453124,97.650146484375,3
"[8, 4]",walker-walk,3876000.0,0,980.3316650390624,97.6806640625,3
"[8, 4]",walker-walk,3901000.0,0,974.8987426757812,97.808837890625,3
"[8, 4]",walker-walk,3926000.0,0,981.689453125,97.802734375,3
"[8, 4]",walker-walk,3951000.0,0,975.6392822265624,97.7294921875,3
"[8, 4]",walker-walk,3976000.0,0,974.7872924804688,97.8759765625,3
"[5, 3]",walker-walk,1000.0,0,32.85527038574219,77.68229675292969,2
"[5, 3]",walker-walk,26000.0,0,891.6597900390625,99.96094512939452,2
"[5, 3]",walker-walk,51000.0,0,960.4812622070312,100.0,2
"[5, 3]",walker-walk,76000.0,0,967.2138061523438,100.0,2
"[5, 3]",walker-walk,101000.0,0,965.17333984375,100.0,2
"[5, 3]",walker-walk,126000.0,0,974.35302734375,100.0,2
"[5, 3]",walker-walk,151000.0,0,972.6490478515624,100.0,2
"[5, 3]",walker-walk,176000.0,0,971.3804931640624,100.0,2
"[5, 3]",walker-walk,201000.0,0,972.7320556640624,100.0,2
"[5, 3]",walker-walk,226000.0,0,971.15771484375,100.0,2
"[5, 3]",walker-walk,251000.0,0,974.3629150390624,100.0,2
"[5, 3]",walker-walk,276000.0,0,980.8057861328124,100.0,2
"[5, 3]",walker-walk,301000.0,0,971.1236572265624,100.0,2
"[5, 3]",walker-walk,326000.0,0,976.0277709960938,100.0,2
"[5, 3]",walker-walk,351000.0,0,972.6961059570312,100.0,2
"[5, 3]",walker-walk,376000.0,0,978.5189819335938,100.0,2
"[5, 3]",walker-walk,401000.0,0,975.4894409179688,100.0,2
"[5, 3]",walker-walk,426000.0,0,974.4560546875,100.0,2
"[5, 3]",walker-walk,451000.0,0,980.8549194335938,100.0,2
"[5, 3]",walker-walk,476000.0,0,979.3736572265624,100.0,2
"[5, 3]",walker-walk,501000.0,0,984.8458251953124,100.0,2
"[5, 3]",walker-walk,526000.0,0,977.1414184570312,100.0,2
"[5, 3]",walker-walk,551000.0,0,978.6052856445312,100.0,2
"[5, 3]",walker-walk,576000.0,0,981.7186889648438,100.0,2
"[5, 3]",walker-walk,601000.0,0,980.888671875,100.0,2
"[5, 3]",walker-walk,626000.0,0,979.1342163085938,100.0,2
"[5, 3]",walker-walk,651000.0,0,987.1808471679688,100.0,2
"[5, 3]",walker-walk,676000.0,0,981.5886840820312,100.0,2
"[5, 3]",walker-walk,701000.0,0,981.0880126953124,100.0,2
"[5, 3]",walker-walk,726000.0,0,972.5397338867188,100.0,2
"[5, 3]",walker-walk,751000.0,0,974.6867065429688,100.0,2
"[5, 3]",walker-walk,776000.0,0,978.1070556640624,100.0,2
"[5, 3]",walker-walk,801000.0,0,978.7377319335938,100.0,2
"[5, 3]",walker-walk,826000.0,0,978.6066284179688,100.0,2
"[5, 3]",walker-walk,851000.0,0,978.3191528320312,100.0,2
"[5, 3]",walker-walk,876000.0,0,983.3259887695312,100.0,2
"[5, 3]",walker-walk,901000.0,0,984.6104736328124,100.0,2
"[5, 3]",walker-walk,926000.0,0,978.0601806640624,100.0,2
"[5, 3]",walker-walk,951000.0,0,986.6851806640624,100.0,2
"[5, 3]",walker-walk,976000.0,0,980.49462890625,100.0,2
"[5, 3]",walker-walk,1001000.0,0,982.89501953125,100.0,2
"[5, 3]",walker-walk,1026000.0,0,986.4221801757812,100.0,2
"[5, 3]",walker-walk,1051000.0,0,982.8070678710938,100.0,2
"[5, 3]",walker-walk,1076000.0,0,976.1866455078124,99.98697662353516,2
"[5, 3]",walker-walk,1101000.0,0,981.9459838867188,100.0,2
"[5, 3]",walker-walk,1126000.0,0,974.5826416015624,100.0,2
"[5, 3]",walker-walk,1151000.0,0,979.2672119140624,100.0,2
"[5, 3]",walker-walk,1176000.0,0,988.8195190429688,100.0,2
"[5, 3]",walker-walk,1201000.0,0,980.0714721679688,100.0,2
"[5, 3]",walker-walk,1226000.0,0,982.4325561523438,100.0,2
"[5, 3]",walker-walk,1251000.0,0,985.9683837890624,100.0,2
"[5, 3]",walker-walk,1276000.0,0,981.4195556640624,100.0,2
"[5, 3]",walker-walk,1301000.0,0,976.2302856445312,100.0,2
"[5, 3]",walker-walk,1326000.0,0,979.0646362304688,100.0,2
"[5, 3]",walker-walk,1351000.0,0,979.0328369140624,100.0,2
"[5, 3]",walker-walk,1376000.0,0,974.265625,100.0,2
"[5, 3]",walker-walk,1401000.0,0,978.2074584960938,100.0,2
"[5, 3]",walker-walk,1426000.0,0,988.2112426757812,100.0,2
"[5, 3]",walker-walk,1451000.0,0,983.0924072265624,100.0,2
"[5, 3]",walker-walk,1476000.0,0,979.3048706054688,100.0,2
"[5, 3]",walker-walk,1501000.0,0,978.1718139648438,100.0,2
"[5, 3]",walker-walk,1526000.0,0,979.96875,100.0,2
"[5, 3]",walker-walk,1551000.0,0,979.4508666992188,100.0,2
"[5, 3]",walker-walk,1576000.0,0,976.9926147460938,100.0,2
"[5, 3]",walker-walk,1601000.0,0,981.2388916015624,100.0,2
"[5, 3]",walker-walk,1626000.0,0,983.2687377929688,100.0,2
"[5, 3]",walker-walk,1651000.0,0,984.2465209960938,100.0,2
"[5, 3]",walker-walk,1676000.0,0,984.8598022460938,100.0,2
"[5, 3]",walker-walk,1701000.0,0,976.9801025390624,100.0,2
"[5, 3]",walker-walk,1726000.0,0,984.4647827148438,100.0,2
"[5, 3]",walker-walk,1751000.0,0,982.1767578125,100.0,2
"[5, 3]",walker-walk,1776000.0,0,980.8015747070312,100.0,2
"[5, 3]",walker-walk,1801000.0,0,979.6150512695312,100.0,2
"[5, 3]",walker-walk,1826000.0,0,986.7732543945312,100.0,2
"[5, 3]",walker-walk,1851000.0,0,982.2133178710938,100.0,2
"[5, 3]",walker-walk,1876000.0,0,972.8908081054688,100.0,2
"[5, 3]",walker-walk,1901000.0,0,983.2140502929688,100.0,2
"[5, 3]",walker-walk,1926000.0,0,978.3870239257812,100.0,2
"[5, 3]",walker-walk,1951000.0,0,982.0616455078124,100.0,2
"[5, 3]",walker-walk,1976000.0,0,973.951171875,100.0,2
"[5, 3]",walker-walk,2001000.0,0,980.56884765625,100.0,2
"[5, 3]",walker-walk,2026000.0,0,980.3353881835938,100.0,2
"[5, 3]",walker-walk,2051000.0,0,985.95703125,100.0,2
"[5, 3]",walker-walk,2076000.0,0,980.9117431640624,100.0,2
"[5, 3]",walker-walk,2101000.0,0,965.9429931640624,100.0,2
"[5, 3]",walker-walk,2126000.0,0,986.0451049804688,100.0,2
"[5, 3]",walker-walk,2151000.0,0,979.6326293945312,100.0,2
"[5, 3]",walker-walk,2176000.0,0,979.0219116210938,100.0,2
"[5, 3]",walker-walk,2201000.0,0,982.52490234375,100.0,2
"[5, 3]",walker-walk,2226000.0,0,979.48095703125,100.0,2
"[5, 3]",walker-walk,2251000.0,0,983.32275390625,100.0,2
"[5, 3]",walker-walk,2276000.0,0,984.3982543945312,100.0,2
"[5, 3]",walker-walk,2301000.0,0,984.3886108398438,100.0,2
"[5, 3]",walker-walk,2326000.0,0,979.7055053710938,100.0,2
"[5, 3]",walker-walk,2351000.0,0,981.91357421875,100.0,2
"[5, 3]",walker-walk,2376000.0,0,983.0748901367188,100.0,2
"[5, 3]",walker-walk,2401000.0,0,985.1967163085938,100.0,2
"[5, 3]",walker-walk,2426000.0,0,976.5247192382812,100.0,2
"[5, 3]",walker-walk,2451000.0,0,975.6286010742188,100.0,2
"[5, 3]",walker-walk,2476000.0,0,977.3844604492188,100.0,2
"[5, 3]",walker-walk,2501000.0,0,970.6652221679688,100.0,2
"[5, 3]",walker-walk,2526000.0,0,984.5067749023438,100.0,2
"[5, 3]",walker-walk,2551000.0,0,981.44140625,100.0,2
"[5, 3]",walker-walk,2576000.0,0,984.1336059570312,100.0,2
"[5, 3]",walker-walk,2601000.0,0,982.0236206054688,100.0,2
"[5, 3]",walker-walk,2626000.0,0,976.8798217773438,100.0,2
"[5, 3]",walker-walk,2651000.0,0,971.7970581054688,100.0,2
"[5, 3]",walker-walk,2676000.0,0,979.8097534179688,100.0,2
"[5, 3]",walker-walk,2701000.0,0,981.4957885742188,100.0,2
"[5, 3]",walker-walk,2726000.0,0,981.5905151367188,100.0,2
"[5, 3]",walker-walk,2751000.0,0,980.7369384765624,100.0,2
"[5, 3]",walker-walk,2776000.0,0,981.0075073242188,100.0,2
"[5, 3]",walker-walk,2801000.0,0,979.7802124023438,100.0,2
"[5, 3]",walker-walk,2826000.0,0,979.5343017578124,100.0,2
"[5, 3]",walker-walk,2851000.0,0,985.80322265625,100.0,2
"[5, 3]",walker-walk,2876000.0,0,982.5949096679688,100.0,2
"[5, 3]",walker-walk,2901000.0,0,973.9786987304688,100.0,2
"[5, 3]",walker-walk,2926000.0,0,981.7721557617188,100.0,2
"[5, 3]",walker-walk,2951000.0,0,980.5814819335938,100.0,2
"[5, 3]",walker-walk,2976000.0,0,987.6203002929688,100.0,2
"[5, 3]",walker-walk,3001000.0,0,981.0841064453124,100.0,2
"[5, 3]",walker-walk,3026000.0,0,981.478515625,100.0,2
"[5, 3]",walker-walk,3051000.0,0,984.3531494140624,100.0,2
"[5, 3]",walker-walk,3076000.0,0,981.5173950195312,100.0,2
"[5, 3]",walker-walk,3101000.0,0,985.3244018554688,100.0,2
"[5, 3]",walker-walk,3126000.0,0,975.0744018554688,100.0,2
"[5, 3]",walker-walk,3151000.0,0,979.3798828125,100.0,2
"[5, 3]",walker-walk,3176000.0,0,986.1636962890624,100.0,2
"[5, 3]",walker-walk,3201000.0,0,983.2201538085938,100.0,2
"[5, 3]",walker-walk,3226000.0,0,982.7680053710938,100.0,2
"[5, 3]",walker-walk,3251000.0,0,975.251953125,100.0,2
"[5, 3]",walker-walk,3276000.0,0,979.5857543945312,100.0,2
"[5, 3]",walker-walk,3301000.0,0,982.6388549804688,100.0,2
"[5, 3]",walker-walk,3326000.0,0,980.1671752929688,100.0,2
"[5, 3]",walker-walk,1000.0,0,46.411861419677734,79.1015625,3
"[5, 3]",walker-walk,26000.0,0,782.9484252929688,99.85677337646484,3
"[5, 3]",walker-walk,51000.0,0,964.6975708007812,100.0,3
"[5, 3]",walker-walk,76000.0,0,964.9410400390624,100.0,3
"[5, 3]",walker-walk,101000.0,0,967.0859375,100.0,3
"[5, 3]",walker-walk,126000.0,0,970.5441284179688,100.0,3
"[5, 3]",walker-walk,151000.0,0,974.6533203125,100.0,3
"[5, 3]",walker-walk,176000.0,0,972.1754150390624,100.0,3
"[5, 3]",walker-walk,201000.0,0,971.94384765625,100.0,3
"[5, 3]",walker-walk,226000.0,0,979.4113159179688,100.0,3
"[5, 3]",walker-walk,251000.0,0,975.9789428710938,100.0,3
"[5, 3]",walker-walk,276000.0,0,978.8804931640624,100.0,3
"[5, 3]",walker-walk,301000.0,0,973.7659301757812,100.0,3
"[5, 3]",walker-walk,326000.0,0,977.4539184570312,100.0,3
"[5, 3]",walker-walk,351000.0,0,977.2897338867188,100.0,3
"[5, 3]",walker-walk,376000.0,0,978.2921752929688,100.0,3
"[5, 3]",walker-walk,401000.0,0,976.0245971679688,100.0,3
"[5, 3]",walker-walk,426000.0,0,970.7171020507812,100.0,3
"[5, 3]",walker-walk,451000.0,0,976.2366333007812,100.0,3
"[5, 3]",walker-walk,476000.0,0,976.755859375,100.0,3
"[5, 3]",walker-walk,501000.0,0,973.6591796875,100.0,3
"[5, 3]",walker-walk,526000.0,0,978.10595703125,100.0,3
"[5, 3]",walker-walk,551000.0,0,972.955078125,100.0,3
"[5, 3]",walker-walk,576000.0,0,975.98974609375,100.0,3
"[5, 3]",walker-walk,601000.0,0,973.2847900390624,100.0,3
"[5, 3]",walker-walk,626000.0,0,984.1517944335938,100.0,3
"[5, 3]",walker-walk,651000.0,0,980.1622924804688,100.0,3
"[5, 3]",walker-walk,676000.0,0,982.6858520507812,100.0,3
"[5, 3]",walker-walk,701000.0,0,982.0888061523438,100.0,3
"[5, 3]",walker-walk,726000.0,0,979.18505859375,100.0,3
"[5, 3]",walker-walk,751000.0,0,977.0142822265624,100.0,3
"[5, 3]",walker-walk,776000.0,0,984.4908447265624,100.0,3
